player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Wayne Peart II,184133,DI,TOLEDO,2,0,0,,0,0,316,0,0,60.0,53.7,76.2,65.7,44.8,72.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,58,57,0,52,0,5,0,1,30,28,0,2,2,0,0,1,0,0,0,
K'Von Sherman,184134,LB,UCONN,2,6,0,66.7,0,1,146,0,0,84.2,84.0,78.0,65.7,71.3,73.5,0,1,0,0,9,6.7,1,0,0,72.9,2,1,0,88,0,51,90,2,0,0,2,0,0,88,12,27,0,7,8,1,3,2,0,11,6,5.5
Rodrick Hunter,184144,S,AKRON,2,1,0,85.7,0,0,102,0,0,58.2,62.6,79.8,58.2,72.5,69.5,0,0,0,0,19,10.0,1,0,0,104.8,6,0,0,44,0,60,95,6,0,0,6,0,30,89,2,33,15,6,8,1,7,0,0,64,29,10.7
Kal-El Pascal,184151,S,BOWL GREEN,2,2,0,87.5,0,1,122,0,0,60.7,68.6,0.0,60.9,81.4,63.5,0,0,0,0,42,14.3,4,1,1,107.8,7,0,0,53,3,58,117,0,0,0,0,0,40,117,1,58,21,6,22,0,8,0,0,79,46,11.3
Dorian Pringle,184152,LB,BOWL GREEN,2,2,0,100.0,0,0,122,0,0,48.9,70.5,75.5,56.2,88.5,71.0,0,2,0,0,38,11.5,3,0,0,118.8,4,0,0,100,0,51,108,0,0,0,0,0,0,108,6,51,8,15,21,2,4,2,0,80,85,20.0
Payton Andrade,184155,ED,UMASS,1,0,0,,0,0,216,0,0,,59.3,69.5,59.2,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Ha'aheo Dela Cruz,184166,ED,HAWAII,2,0,0,,0,0,180,0,0,60.2,45.7,78.1,51.9,45.2,28.9,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,2,44,43,0,0,37,6,0,1,15,27,1,2,2,0,0,1,0,0,0,
Isaiah Buxton,184197,CB,S JOSE ST,2,0,0,66.7,0,0,285,0,0,56.9,55.7,77.3,,52.2,29.1,0,0,0,0,18,40.0,4,0,0,85.4,4,0,0,3,69,36,73,0,0,0,0,0,0,73,0,37,1,3,6,0,6,0,0,40,9,10.0
Tre Fulton,184206,S,UNLV,3,4,0,25.0,0,1,325,0,0,68.5,65.8,81.8,67.6,55.7,39.6,0,1,0,0,16,29.6,8,1,0,39.6,2,2,0,53,1,89,163,3,0,0,3,0,66,160,7,67,40,4,15,0,8,3,0,23,8,11.5
Frank Cusano,184216,LB,WAKE,2,5,0,100.0,0,0,339,0,0,48.6,51.5,76.5,53.2,60.0,28.5,0,1,0,0,14,36.8,7,0,0,99.1,9,0,0,75,0,39,83,2,0,0,2,0,0,81,8,36,6,1,7,0,9,1,0,70,72,7.8
Jaylon Edmond,184218,CB,HAWAII,3,1,0,45.5,0,0,180,0,0,59.5,62.8,81.0,,76.4,83.0,0,0,0,1,57,0.0,0,1,2,84.5,5,0,0,4,160,96,175,0,0,0,0,0,1,175,0,79,10,4,7,0,11,0,1,161,60,32.2
Kenny Worthy,184225,CB,CINCINNATI,2,0,0,50.0,0,0,138,0,0,76.9,75.2,78.9,51.7,64.7,81.3,0,0,0,0,9,0.0,0,1,1,56.3,3,0,0,7,99,69,107,1,0,0,1,0,0,106,5,33,0,2,5,0,6,0,0,13,5,4.3
Travis Anderson,184226,S,BOISE ST,2,4,0,75.0,0,0,120,0,0,59.5,64.8,79.0,58.5,74.4,51.3,0,0,0,1,17,25.0,5,0,0,104.2,3,0,0,39,0,68,114,0,0,0,0,0,53,114,2,44,22,4,11,1,4,0,1,38,28,12.7
Roman Caywood,184228,ED,BOISE ST,2,0,0,,0,0,120,0,0,,64.5,76.4,62.0,63.6,71.5,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,33,33,0,0,27,6,0,0,23,10,0,1,1,0,0,2,0,0,0,
Joseph Marsh,184231,ED,OHIO,2,0,0,,0,0,259,0,0,60.0,54.4,78.1,54.5,55.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,32,30,0,0,30,0,0,2,17,14,0,0,0,0,0,0,0,0,0,
Clay Martineau,184232,LB,NEW MEXICO,2,0,0,100.0,0,1,241,0,0,79.1,90.4,75.3,86.1,79.6,66.1,2,0,0,0,-1,20.0,2,0,0,79.2,1,1,0,44,0,17,54,8,0,0,8,0,0,46,11,26,2,8,8,2,1,3,0,-1,1,-1.0
Lopez Sanusi,184234,DI,BOISE ST,2,1,0,,0,0,120,0,0,59.4,59.7,76.3,65.9,55.8,72.2,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,46,46,5,39,1,1,0,0,29,16,0,1,2,0,0,3,0,0,0,
Trey Tolmaire,184235,CB,BOISE ST,1,0,0,,0,0,120,0,0,51.9,47.1,63.8,,,21.4,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Gyriece Goodman,184245,LB,OREGON ST,2,0,0,71.4,0,0,265,0,0,50.9,56.5,83.1,61.0,63.7,55.0,0,1,0,0,13,18.2,2,1,0,74.1,5,0,0,41,0,51,131,33,0,0,33,0,4,98,8,72,53,3,9,0,7,1,0,20,7,4.0
Jaheim Patterson,184249,S,OREGON ST,2,2,0,100.0,0,0,265,0,0,66.2,70.5,75.3,60.0,73.9,83.0,0,1,0,0,32,0.0,0,0,0,156.3,3,0,0,32,2,26,51,2,0,0,2,0,11,49,1,24,4,3,5,0,3,1,1,36,6,12.0
Aiden Sullivan,184250,LB,OREGON ST,2,7,2,66.7,0,0,265,0,0,67.3,87.8,77.7,78.4,92.1,69.2,1,0,0,0,8,11.1,3,0,0,77.1,2,1,0,90,1,48,123,0,0,0,0,0,0,123,7,68,32,12,17,1,3,2,0,14,14,7.0
Drew Collins,184254,ED,S CAROLINA,2,0,1,,0,0,289,0,0,60.0,70.4,76.0,71.6,62.1,71.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,27,27,0,0,27,0,0,0,16,10,0,1,1,0,0,2,0,0,0,
Cornell Allen,184258,S,CHARLOTTE,2,0,0,,0,0,136,0,0,67.3,70.6,74.4,,70.2,82.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,13,0,13,29,3,0,0,3,0,9,26,0,16,4,1,5,0,0,0,0,0,0,
Cary Grant,184266,S,APP STATE,2,0,0,100.0,0,0,108,0,0,58.1,61.3,72.2,,61.9,78.6,0,0,0,0,8,0.0,0,0,0,93.8,2,0,0,5,0,11,16,0,0,0,0,0,8,16,0,5,3,0,2,0,2,0,0,13,2,6.5
DeQuinder Williams II,184274,CB,CHARLOTTE,2,1,0,100.0,0,0,136,0,0,56.7,59.0,71.9,,63.9,77.0,0,0,0,0,34,0.0,0,0,0,118.8,2,0,0,0,13,6,13,0,0,0,0,0,0,13,0,7,0,0,1,0,2,0,0,43,25,21.5
Eli Anders,184276,DI,GA SOUTHRN,2,0,0,,0,0,174,0,0,,66.5,73.5,68.3,59.5,73.5,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,24,23,0,0,7,16,0,1,14,10,0,2,1,0,0,3,0,0,0,
Damaine Wilson,184300,LB,CINCINNATI,2,4,0,60.0,0,0,138,0,0,56.3,66.4,0.0,80.3,75.9,55.4,1,4,0,0,10,16.7,2,0,1,70.4,3,0,0,44,0,31,59,3,0,0,3,0,0,56,11,17,12,5,6,0,5,5,0,22,7,7.3
KJ Flowe,184303,S,JAMES MAD,2,1,0,100.0,0,0,197,0,0,64.5,66.9,82.3,68.7,65.8,67.8,0,1,0,0,13,16.7,1,0,1,91.7,3,0,0,8,0,46,92,11,0,0,11,0,16,81,9,37,57,3,4,0,3,1,0,18,13,6.0
Chase Regan,184308,S,JAMES MAD,1,2,0,0.0,0,0,197,0,0,63.3,66.2,71.5,,63.6,77.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,2,0,3,12,0,0,0,0,0,10,12,0,9,0,0,0,0,1,0,0,0,0,
Kelbee Holmes,184317,LB,LA MONROE,2,0,0,,0,0,209,0,0,63.0,58.6,71.6,59.2,56.1,31.8,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,16,0,4,18,0,0,0,0,0,0,18,1,13,2,1,2,1,0,0,0,0,0,
Billy Pullen,184320,ED,LA MONROE,2,0,0,,0,0,209,0,0,60.0,76.7,78.9,77.9,68.0,76.4,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,1,44,38,0,0,38,0,0,6,16,27,0,1,2,1,0,3,0,0,0,
Kevontay Wells,184328,DI,LA MONROE,2,0,0,,0,0,209,0,0,,87.0,78.0,71.7,88.1,77.2,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,60,60,0,2,32,26,0,0,32,28,0,3,3,0,0,2,0,0,0,
Jerome Carter III,184331,S,CLEMSON,2,0,0,0.0,0,0,140,0,0,74.8,74.9,0.0,59.5,78.4,88.5,0,0,0,0,,0.0,0,1,1,39.6,0,0,0,31,0,84,125,1,0,0,1,0,59,124,1,40,34,1,12,0,4,0,0,0,0,
Amarion Fortenberry,184339,S,USF,2,2,0,50.0,0,0,327,0,0,57.0,60.5,76.2,56.1,68.4,51.0,0,0,0,0,14,20.0,1,0,1,58.3,3,0,0,36,9,37,83,2,0,0,2,0,2,81,6,40,34,1,2,1,6,0,0,21,12,7.0
Kaleb Jackson,184344,S,S ALABAMA,1,0,0,,0,0,288,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Nathan Jennings,184345,DI,FIU,2,2,0,,0,0,166,0,0,,68.3,76.3,63.9,67.3,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,50,50,1,49,0,0,0,0,25,25,0,0,0,0,0,1,0,0,0,
Jordan Scruggs,184348,CB,MARYLAND,2,3,0,42.9,0,0,215,0,0,67.8,68.3,80.5,,64.4,67.4,0,0,0,0,12,16.7,1,0,0,51.5,3,0,0,1,3,37,59,1,0,0,1,0,0,58,0,22,54,0,2,0,7,0,0,23,10,7.7
Ryan Nolan,184356,S,TEXAS ST,2,8,0,40.0,0,0,314,0,0,88.4,82.0,80.8,,56.2,69.7,0,0,0,1,8,11.8,2,1,0,8.3,2,0,0,32,0,83,130,1,0,0,1,0,83,129,0,47,14,2,7,0,5,0,0,12,1,6.0
Dylan Mann,184373,DI,DELAWARE,1,0,0,,0,0,151,0,0,,58.8,72.3,57.5,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,8,1,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,
Jaden Allen,184379,CB,N TEXAS,2,2,0,75.0,0,0,251,0,0,60.4,65.3,76.1,59.1,78.3,81.2,0,0,0,0,12,0.0,0,0,1,91.7,3,0,0,4,50,27,54,0,0,0,0,0,0,54,1,26,0,2,4,0,4,0,0,26,1,8.7
Selman Bridges,184381,CB,NEVADA,1,1,0,,0,0,239,0,0,63.3,65.4,72.5,,64.3,73.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,13,5,15,0,0,0,0,0,1,15,0,10,0,0,0,0,0,0,0,0,0,
Charlie Collins,184383,ED,ARKANSAS,2,0,0,100.0,0,1,111,0,0,49.6,57.1,78.5,69.7,52.6,21.4,1,2,0,0,17,100.0,3,0,0,118.8,1,1,0,0,0,2,35,33,0,0,29,4,0,2,16,17,2,1,0,0,1,4,0,17,18,17.0
Kavion Henderson,184385,DI,TROY,2,0,0,,0,0,318,0,0,60.0,58.1,0.0,57.2,67.9,28.0,1,4,0,0,,50.0,2,0,1,0.0,0,0,0,0,0,1,63,63,0,3,24,36,0,0,46,16,0,2,2,1,0,5,0,0,0,
Ahkhari Johnson,184387,S,LA TECH,1,1,0,,0,0,208,0,0,60.0,53.9,73.1,,50.6,28.5,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,6,0,1,12,0,0,0,0,0,1,12,0,11,5,0,0,0,0,0,0,0,0,
Tevis Metcalf,184391,S,TENNESSEE,2,0,0,66.7,0,0,307,0,0,73.4,73.1,78.4,,65.5,78.2,0,0,0,0,3,0.0,0,0,0,70.1,2,0,0,1,0,17,37,1,0,0,1,0,13,36,0,20,21,1,2,0,3,0,0,4,3,2.0
Malik Blocton,184395,DI,LSU,2,1,0,,0,0,211,0,0,60.0,63.1,0.0,60.2,72.8,69.7,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,1,31,31,8,22,0,1,0,0,18,12,0,0,0,0,0,1,0,0,0,
Jalyn Crawford,184399,CB,OLE MISS,2,0,0,33.3,0,0,226,0,0,71.6,72.0,78.2,,69.6,81.5,0,0,0,0,7,0.0,0,0,0,42.4,2,0,0,10,97,58,108,0,0,0,0,0,0,108,0,50,0,1,6,0,6,0,0,11,1,5.5
Kaleb Harris,184402,S,AUBURN,2,3,0,100.0,0,0,115,1,0,72.9,75.1,82.8,73.3,71.7,70.1,0,2,0,0,8,15.4,2,0,0,87.5,6,0,0,37,1,66,115,13,0,0,13,0,32,102,8,41,32,2,8,0,6,2,0,30,25,5.0
Cam King,184403,WR,GA SOUTHRN,1,0,0,,0,0,174,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
TJ Lindsey,184404,ED,PURDUE,1,0,0,,0,0,273,0,0,,58.4,73.6,55.9,60.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,22,22,0,20,0,2,0,0,9,13,0,0,0,0,0,0,0,0,0,
Kensley Louidor-Faustin,184405,CB,MISSOURI,2,1,0,60.0,0,0,229,0,0,61.5,72.6,76.0,83.6,82.9,80.2,0,2,0,0,21,0.0,0,1,0,122.5,3,0,0,20,0,32,56,1,0,0,1,0,1,55,3,21,34,2,3,1,5,2,1,37,8,12.3
De'marcus Riddick,184410,ED,AUBURN,2,2,0,50.0,0,0,115,0,0,46.3,58.0,77.4,64.7,72.7,79.9,0,1,0,0,1,0.0,0,0,0,56.3,1,0,0,16,0,15,30,13,0,0,13,0,0,17,4,11,1,1,3,0,2,1,0,1,3,1.0
Laquan Robinson,184411,S,SO MISS,2,1,0,100.0,0,0,296,0,0,74.4,79.2,77.2,55.2,83.7,72.1,1,1,0,0,5,7.1,1,1,0,118.8,2,0,0,22,0,34,65,1,0,0,1,0,32,64,2,29,10,6,12,0,2,2,1,5,7,2.5
Michai Boireau,184418,DI,OLE MISS,2,0,0,,0,0,226,0,0,,60.8,76.6,63.1,57.9,68.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,43,43,7,35,0,1,0,0,24,19,0,1,1,1,0,2,0,0,0,
Teddy Foster,184421,CB,USF,2,1,0,100.0,0,0,327,0,0,68.1,71.2,77.3,,75.7,82.2,0,0,0,0,10,0.0,0,0,0,102.1,2,0,0,17,74,51,92,0,0,0,0,0,1,92,0,41,0,3,6,0,2,0,0,17,1,8.5
Myles Graham,184422,LB,FLORIDA,2,6,0,88.9,0,0,163,0,0,67.7,72.3,78.4,65.9,74.3,87.8,0,0,0,0,12,0.0,0,0,0,86.6,8,1,0,81,0,64,96,1,0,0,1,0,1,95,4,28,13,5,12,0,9,1,0,43,39,5.4
Jamroc Grimsley,184423,CB,MISS STATE,1,0,0,0.0,0,0,227,0,0,81.1,74.2,73.0,,45.3,38.8,0,0,0,0,,33.3,1,1,0,39.6,0,0,0,1,20,11,21,0,0,0,0,0,0,21,0,10,0,1,2,1,1,0,0,0,0,
LJ McCray,184427,ED,FLORIDA,2,1,2,,0,0,163,0,0,,74.8,78.7,66.7,77.6,75.6,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,68,68,0,0,45,23,0,0,51,17,0,2,2,1,0,3,0,0,0,
D'Antre Robinson,184430,DI,OREGON,2,0,1,,0,0,264,0,0,,78.7,74.7,76.0,69.9,73.6,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,2,27,0,1,0,0,19,11,0,2,3,0,0,3,0,0,0,
Greg Smith,184431,S,N CAROLINA,2,2,0,0.0,0,0,245,1,0,75.8,77.4,78.2,66.6,71.7,72.0,0,0,0,1,,9.1,1,1,0,0.0,0,0,0,30,3,58,111,0,0,0,0,0,58,111,1,52,20,3,8,0,3,0,0,0,0,
Xavier Atkins,184438,LB,AUBURN,2,4,0,66.7,0,0,115,0,0,47.0,73.5,80.3,92.7,70.4,51.5,2,5,0,0,12,21.4,3,0,0,79.2,4,1,0,105,0,53,128,15,0,0,15,0,0,113,26,49,8,4,7,1,6,8,0,31,8,7.8
Ahmad Breaux,184441,DI,KENTUCKY,2,0,0,,0,0,202,0,0,,63.6,76.3,62.5,61.9,71.5,0,0,0,0,,,0,0,0,0.0,0,1,0,0,0,0,46,46,0,19,17,10,0,0,26,20,0,1,0,0,0,1,0,0,0,
Kolaj Cobbins,184445,ED,LSU,2,1,0,,0,0,211,0,0,62.5,71.1,76.1,90.8,51.2,77.7,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,18,18,0,0,18,0,0,0,5,9,0,1,3,0,0,2,0,0,0,
Wallace Foster IV,184452,CB,FAU,1,0,0,,0,0,165,0,0,52.0,47.7,65.9,,,21.8,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Davhon Keys,184459,LB,LSU,2,0,0,50.0,0,0,211,0,0,31.5,41.7,73.8,57.7,66.5,43.0,0,0,0,0,6,25.0,1,0,0,56.3,1,0,0,34,0,19,36,0,0,0,0,0,0,36,2,15,2,3,3,1,2,0,0,6,10,6.0
Dominick McKinley,184462,DI,LSU,2,0,0,,0,0,211,0,0,,70.0,75.2,68.2,65.8,26.0,1,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,32,32,3,26,0,3,0,0,18,14,0,2,2,1,0,1,0,0,0,
Joel Rogers,184464,S,UTSA,2,5,0,57.1,0,0,331,0,0,64.2,66.0,78.1,,67.0,62.5,0,0,0,0,24,15.4,2,1,0,73.5,4,0,0,26,1,33,65,0,0,0,0,0,29,65,0,32,9,2,6,0,7,0,0,40,12,10.0
Michael Turner Jr.,184467,CB,LSU,2,0,0,,0,0,211,0,0,65.7,66.2,73.9,,62.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,22,14,26,0,0,0,0,0,0,26,0,12,3,0,0,0,0,0,0,0,0,
PJ Woodland,184471,CB,LSU,2,1,0,100.0,0,0,211,0,0,66.8,64.1,77.6,59.1,50.7,78.8,0,0,0,0,22,0.0,0,0,0,118.8,2,0,0,9,51,47,74,0,0,0,0,0,3,74,1,26,11,0,2,0,2,0,0,29,4,14.5
Grayson Cutchlow,184474,ED,MO STATE,2,0,0,,0,0,230,0,0,61.8,54.3,78.6,55.6,51.8,73.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,29,26,0,0,26,0,0,3,9,15,3,0,1,0,0,0,0,0,0,
Aidan Dubbert,184475,ED,MISSOURI,1,0,0,,0,0,229,0,0,,60.1,65.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Trajen Greco,184477,S,MISSOURI,2,1,0,100.0,0,0,229,0,0,52.1,56.6,79.4,58.9,70.0,80.6,0,0,0,0,20,0.0,0,0,0,158.3,1,0,0,17,0,56,94,0,0,0,0,0,66,94,1,37,11,0,2,0,1,0,1,20,0,20.0
Brian Huff,184478,LB,MISSOURI,2,0,0,0.0,0,0,229,0,0,56.7,65.6,70.5,62.6,68.6,42.5,1,0,0,0,,40.0,2,0,0,39.6,0,0,0,19,0,5,20,0,0,0,0,0,0,20,5,10,0,1,3,0,1,1,0,0,0,
Cameron Keys,184480,CB,MISSOURI,1,0,0,50.0,0,0,229,0,0,62.2,64.5,74.0,,65.4,28.1,0,0,0,0,9,50.0,1,0,0,62.5,1,0,0,3,15,7,19,0,0,0,0,0,0,19,0,12,0,0,1,0,2,0,0,9,6,9.0
Fred Johnson,184487,LB,S CAROLINA,2,5,0,100.0,0,0,289,0,0,61.2,67.1,75.2,60.6,73.7,70.2,1,0,0,0,18,12.5,1,0,0,88.9,3,0,0,55,1,39,69,1,0,0,1,0,0,68,7,23,12,1,2,0,3,1,0,16,-1,5.3
David Bucey,184489,S,S CAROLINA,2,3,0,100.0,0,0,289,0,0,59.1,62.9,77.5,,70.7,84.0,0,0,0,0,12,0.0,0,0,0,116.7,2,0,0,28,0,40,61,0,0,0,0,0,20,61,0,21,13,1,3,0,2,0,0,24,1,12.0
Wendell Gregory,184492,ED,KANSAS ST,2,0,0,,0,0,199,0,0,,71.2,81.7,83.8,49.8,42.5,1,6,0,0,,42.9,3,0,0,0.0,0,2,0,0,0,0,65,65,0,0,65,0,0,0,34,31,0,5,4,1,0,9,0,0,0,
Kelvin Hunter,184493,S,S CAROLINA,2,0,0,,0,0,289,0,0,63.0,57.4,71.8,,56.0,26.3,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,4,0,6,9,0,0,0,0,0,3,9,0,3,2,0,0,0,0,0,0,0,0,
Isaiah McClary,184496,CB,S CAROLINA,2,0,0,0.0,0,0,289,0,0,60.0,61.6,66.7,,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,2,2,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,
Kobe Black,184503,S,TEXAS,2,1,0,,0,0,311,0,0,71.1,69.1,77.9,,60.8,60.4,0,0,0,0,,16.7,1,1,0,0.0,0,0,0,15,1,46,78,0,0,0,0,0,57,78,0,32,5,0,4,0,0,0,0,0,0,
Alex January,184510,DI,TEXAS,2,2,1,,0,0,311,0,0,,65.7,76.5,61.5,65.9,38.5,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,51,51,10,26,3,12,0,0,31,20,0,0,0,0,0,1,0,0,0,
Colin Simmons,184515,ED,TEXAS,2,0,0,,0,0,311,1,0,61.4,79.3,82.7,75.8,72.6,61.6,1,4,0,0,,20.0,1,0,0,0.0,0,1,0,8,0,4,77,69,0,0,69,0,0,8,42,31,0,4,4,2,0,6,0,0,0,
Zina Umeozulu,184517,DI,TEXAS,2,0,0,,0,0,311,0,0,59.5,65.8,78.0,51.8,78.2,77.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,58,58,0,10,31,17,0,0,32,25,0,5,5,1,0,0,0,0,0,
Dontae Carter,184523,S,VANDERBILT,2,0,0,33.3,0,0,333,0,0,36.1,41.2,75.1,58.0,63.7,23.5,0,0,0,0,31,75.0,3,0,0,72.9,1,0,0,7,0,20,32,1,0,0,1,0,19,31,2,10,5,0,1,0,3,0,0,31,39,31.0
Mason Carter,184524,ED,VANDERBILT,2,0,0,50.0,0,0,333,0,0,51.3,48.8,78.3,68.4,44.0,19.3,0,2,0,0,10,100.0,1,0,0,64.6,1,0,0,0,0,2,29,29,0,0,29,0,0,0,16,11,0,0,0,0,2,2,0,10,10,10.0
Zabien Brown,184529,CB,ALABAMA,2,4,0,25.0,0,0,103,0,0,68.3,68.6,79.0,,65.4,57.6,0,0,0,0,20,16.7,1,0,0,87.5,1,0,0,10,73,51,91,0,0,0,0,0,1,91,0,40,6,1,1,0,4,0,1,20,2,20.0
Sterling Dixon,184532,ED,NC STATE,2,0,0,,0,0,248,0,0,,56.5,74.1,53.8,61.7,73.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,7,3,0,0,1,0,0,0,0,0,0,
Isaia Faga,184533,DI,ALABAMA,2,0,0,,0,0,103,1,0,,43.9,0.0,63.7,49.1,16.2,0,1,0,0,,100.0,1,0,1,0.0,0,0,0,0,0,0,18,18,5,13,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,
Dre Kirkpatrick Jr.,184539,CB,ALABAMA,2,0,0,100.0,0,1,103,0,0,53.8,62.0,72.3,,73.8,27.6,0,0,0,0,12,50.0,1,0,0,91.7,2,0,0,2,0,6,13,1,0,0,1,0,0,12,0,7,10,1,1,0,2,0,0,12,17,6.0
Jaylen Mbakwe,184540,CB,GA TECH,2,0,0,50.0,0,0,176,0,0,64.4,62.7,78.6,58.7,57.1,76.7,0,0,0,0,45,0.0,0,1,0,85.4,3,0,0,11,82,44,102,0,0,0,0,0,4,102,1,57,5,0,2,0,6,0,0,60,14,20.0
Zavier Mincey,184541,S,ALABAMA,2,1,0,,0,0,103,0,0,65.1,52.5,72.0,,39.4,23.9,0,0,0,0,,66.7,2,0,0,0.0,0,0,0,10,0,9,20,0,0,0,0,0,6,20,0,11,3,0,0,0,0,0,0,0,0,
Red Morgan,184542,CB,ALABAMA,2,1,0,83.3,0,0,103,0,0,62.7,68.0,79.1,53.6,81.7,82.6,0,0,0,0,24,0.0,0,0,0,109.7,5,0,0,8,1,29,64,3,0,0,3,0,0,61,5,30,51,4,5,0,6,0,0,62,9,12.4
Justin Okoronkwo,184544,LB,S CAROLINA,2,1,0,50.0,0,0,289,0,0,56.7,67.6,75.8,60.0,77.8,63.6,0,2,0,0,11,11.1,1,0,0,66.7,1,0,0,46,0,26,54,2,0,0,2,0,0,52,6,22,6,6,7,1,2,2,0,11,15,11.0
KJ Bolden,184549,S,GEORGIA,2,1,0,100.0,0,0,173,0,0,67.0,68.8,76.0,,68.1,80.1,0,0,0,0,4,0.0,0,0,0,79.2,2,0,0,13,0,32,43,0,0,0,0,0,23,43,0,11,7,1,2,1,2,0,0,2,4,1.0
Chris Cole,184554,LB,GEORGIA,2,2,1,,0,0,173,0,0,71.8,90.3,79.1,83.8,83.9,81.1,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,23,0,13,45,19,0,0,19,0,0,26,16,16,3,3,3,1,0,3,0,0,0,
Ondre Evans,184558,CB,NC STATE,1,0,0,,0,0,248,0,0,60.0,48.1,69.5,,47.2,21.4,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,6,1,6,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,
Quintavius Johnson,184564,ED,GEORGIA,2,1,0,100.0,1,0,173,0,0,51.1,55.3,0.0,55.0,69.8,78.2,0,0,0,0,13,0.0,0,0,1,118.8,1,0,0,0,0,6,35,35,0,0,32,3,0,0,13,16,0,4,4,2,1,0,0,13,1,13.0
Joseph Jonah-Ajonye,184565,ED,GEORGIA,2,0,0,,0,0,173,0,0,,46.6,0.0,66.6,57.0,,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,24,24,0,1,14,9,0,0,12,12,0,0,0,0,0,0,0,0,0,
