player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Ayden Greene,174784,WR,VA TECH,12,7,3,2,73.0,46,0,63,6,2,3,55,196.4,3,3,337,1,1,27.5,55.7,44.6,60.0,,56.9,61.9,49.4,25,2,153,13,146,151,0,0,27,20,1,63,55,7.86,9.0,1.05,0
Semaj Demps,175550,WR,FIU,9,7,0,1,61.5,16,0,26,0,0,0,13,0.0,1,1,166,0,2,71.4,56.3,76.8,,,59.0,55.4,60.8,16,0,14,1,18,16,0,0,3,8,0,26,13,1.86,3.7,0.78,3
Cole Ballard,173062,QB,KANSAS,3,7,3,0,0.0,0,0,29,0,0,3,17,141.7,2,3,198,0,3,70.4,66.7,73.7,62.9,,,64.1,60.0,14,0,0,0,0,21,6,1,0,6,0,35,17,2.43,5.0,,0
Anthony Brown-Stephens,175138,WR,KENTUCKY,12,7,3,0,0.0,0,0,31,0,1,3,13,61.9,1,1,202,0,7,71.9,65.6,80.2,,42.8,66.2,65.5,54.2,12,0,77,5,56,90,0,0,6,12,0,31,13,1.86,4.4,1.38,0
Isaiah Bryant,175220,FB,NAVY,11,7,1,0,0.0,0,0,23,0,0,1,11,22.4,1,1,237,0,3,75.8,56.5,80.6,,65.6,50.4,62.7,56.0,10,0,0,0,30,93,0,0,4,7,0,23,11,1.57,3.3,0.0,0
Steve Angeli,156966,QB,NOTRE DAME,9,7,3,1,90.6,29,0,23,0,0,1,27,108.0,1,2,258,0,2,70.9,82.9,78.1,75.5,,,78.3,60.0,29,0,0,0,0,58,9,2,0,5,0,32,35,5.0,4.6,,0
Dalen Cobb,158341,WR,GA SOUTHRN,12,7,1,1,150.0,24,1,16,5,8,1,10,26.8,1,2,174,2,2,28.9,60.4,58.8,43.5,62.1,65.1,48.7,38.6,24,2,557,50,300,152,0,1,74,56,0,16,11,1.57,2.3,1.86,0
Barry Jackson Jr.,173031,WR,CINCINNATI,12,7,0,0,0.0,0,0,21,0,0,0,15,0.0,0,0,138,0,2,71.6,58.1,78.5,,,57.5,63.0,49.0,6,0,22,3,25,41,0,0,3,10,0,21,15,2.14,3.0,0.88,3
Victor Dawson,148602,HB,CINCINNATI,4,7,3,1,72.4,42,0,58,0,0,3,58,355.1,1,0,138,1,2,19.3,58.3,76.3,,29.4,56.0,61.3,58.3,42,0,0,0,7,13,0,0,0,7,0,58,58,8.29,8.3,0.0,5
Cookie Desiderio,156193,HB,UMASS,2,7,1,0,0.0,0,0,17,0,0,1,16,28.6,0,0,216,1,5,20.3,49.4,73.1,,77.8,27.4,59.0,60.0,5,0,2,1,10,8,0,0,1,8,0,17,16,2.29,2.4,0.2,2
Larenzo McMillan,138489,WR,NEW MEX ST,10,7,1,1,75.7,84,0,111,1,0,1,49,87.5,2,3,242,0,6,75.3,57.5,77.0,,35.2,48.2,69.9,49.1,84,0,-1,1,12,39,0,0,2,8,1,111,49,7.0,15.9,-0.08,1
Caleb Hood,143964,HB,N CAROLINA,4,7,0,0,0.0,0,0,3,0,1,0,12,17.1,0,0,245,0,3,71.7,56.4,76.1,48.2,56.4,67.7,54.6,60.2,2,0,29,3,20,12,0,0,5,10,0,3,12,1.71,0.4,1.45,4
Dante Moore,173983,QB,OREGON,3,7,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,264,0,0,70.5,59.4,73.4,58.9,,,59.3,60.0,6,0,0,0,0,17,6,1,0,6,0,-4,0,0.0,-0.6,,0
Yulkeith Brown,146985,WR,TULANE,12,7,1,1,40.5,15,0,37,2,4,1,16,30.1,2,3,319,1,1,43.6,74.4,53.9,,,77.0,59.8,62.4,15,2,433,31,201,182,0,0,45,38,1,37,16,2.29,5.3,2.15,2
PJ Hatter,172329,QB,TEXAS ST,1,7,0,0,0.0,0,0,45,0,0,0,22,0.0,2,3,314,0,1,71.3,74.5,70.4,,,,68.7,60.0,11,0,0,0,0,11,0,0,0,7,0,45,22,3.14,6.4,,3
P.J. Prioleau,144099,HB,VA TECH,5,7,3,0,0.0,0,0,29,0,0,3,21,128.6,0,2,337,0,0,72.9,82.1,71.9,,,56.7,80.8,59.9,8,0,0,0,5,10,0,0,0,7,0,29,21,3.0,4.1,0.0,7
Myles Price,123155,WR,INDIANA,13,7,3,2,74.6,47,1,63,1,11,3,8,35.6,3,4,190,0,0,85.2,79.6,47.1,,,80.5,69.7,53.4,25,2,466,38,195,130,0,0,49,45,1,63,8,1.14,9.0,2.39,0
Henry Belin IV,162693,QB,DUKE,3,7,0,0,0.0,0,0,20,0,0,0,22,0.0,1,2,154,0,3,71.9,69.8,71.2,56.1,,60.0,68.5,60.0,11,0,0,0,1,12,0,0,0,7,0,20,22,3.14,2.9,0.0,2
Tray Taylor,186494,WR,COAST CAR,12,7,1,2,72.7,48,0,66,4,4,1,21,60.0,2,2,141,0,0,63.2,62.2,31.0,,,60.0,72.8,60.5,26,1,257,18,122,89,0,0,34,25,0,66,21,3.0,9.4,2.11,3
CJ Stokes,162827,HB,CHARLOTTE,3,7,0,0,0.0,0,0,33,0,0,0,31,0.0,1,2,136,0,7,71.4,69.2,73.0,,70.0,57.7,70.5,60.0,13,0,6,1,7,8,0,0,2,8,1,33,31,4.43,4.7,0.86,0
DeAngelo Irvin Jr.,174074,WR,UNLV,10,7,1,1,44.7,17,0,38,2,1,1,18,39.6,1,1,325,0,4,76.8,53.4,80.1,58.0,,51.6,61.4,57.2,17,0,41,6,59,57,0,0,13,13,0,38,18,2.57,5.4,0.69,3
Luke Bottari,73931,QB,UTAH,3,7,0,2,86.2,56,0,65,0,0,0,9,0.0,2,2,328,2,0,38.5,56.7,29.0,61.2,,,52.4,60.1,40,2,0,0,0,44,0,0,0,7,0,65,9,1.29,9.3,,3
Devin Brown,156479,QB,OHIO STATE,9,7,1,0,0.0,0,0,9,0,0,0,1,0.0,1,1,260,0,0,70.0,66.9,76.7,65.9,,,61.2,60.0,10,0,0,0,0,41,13,3,0,4,0,22,7,1.0,3.1,,2
Makhi Frazier,190321,HB,MICH STATE,6,7,3,0,0.0,0,0,20,0,0,2,11,52.4,0,1,223,0,0,71.3,65.3,73.6,,70.3,73.4,62.7,60.0,8,0,12,1,5,9,1,1,1,7,0,21,20,2.86,3.0,2.4,6
Brock Lampe,145846,TE,N ILLINOIS,12,7,0,0,0.0,0,0,14,0,2,0,12,21.4,0,5,254,0,4,72.6,85.3,65.7,,78.1,62.9,69.9,84.3,3,1,91,9,86,298,0,0,10,16,0,14,12,1.71,2.0,1.06,0
Hunter Barnes,163756,HB,TENNESSEE,1,7,5,0,0.0,0,0,38,0,0,5,32,326.5,2,3,307,0,1,71.3,66.1,69.3,,,,64.7,,14,0,0,0,0,7,0,0,0,7,0,38,32,4.57,5.4,,6
Ryan Niblett,176181,HB,TEXAS,10,7,2,0,0.0,0,0,29,0,2,2,18,102.9,0,2,311,0,3,71.0,68.2,76.0,,,61.9,71.1,58.2,7,0,24,3,17,15,0,0,3,10,1,29,18,2.57,4.1,1.41,3
Brandon Tullis,183545,HB,MICH STATE,5,7,1,0,0.0,0,0,20,0,0,1,15,30.6,0,1,223,0,1,71.3,59.7,72.6,,70.2,57.3,60.2,59.2,9,0,0,0,4,9,0,0,1,7,0,20,15,2.14,2.9,0.0,5
Ju'Juan Johnson,184458,HB,LSU,7,7,1,0,0.0,0,0,14,1,4,1,16,95.2,0,0,211,0,2,72.4,64.7,73.6,,,58.7,66.8,,5,0,22,5,12,8,0,0,6,12,0,14,16,2.29,2.0,1.83,4
Mikey Matthews,174168,WR,CAL,12,7,2,0,0.0,0,0,29,2,1,2,15,17.4,0,1,130,0,5,84.8,64.1,50.4,50.1,,65.0,58.9,62.5,9,3,259,30,232,115,0,0,49,37,0,29,15,2.14,4.1,1.12,1
Drew Mestemaker,190616,QB,N TEXAS,4,7,4,0,0.0,0,0,3,0,0,3,13,156.0,1,2,251,0,1,69.8,70.9,75.0,59.8,,,70.4,60.0,21,0,0,0,0,31,27,2,0,5,0,30,45,6.43,4.3,,0
Jabre Barber,123689,WR,TEXAS A&M,11,7,1,0,0.0,0,0,18,1,5,1,18,40.6,0,1,312,0,7,79.5,70.7,85.4,,,71.9,60.1,55.6,8,1,333,31,214,160,0,0,43,38,0,18,18,2.57,2.6,1.56,0
Semaj Morgan,174043,WR,MICHIGAN,10,6,1,0,0.0,0,0,32,1,2,1,10,17.2,1,0,222,0,2,81.2,60.3,36.8,49.6,,62.1,60.5,52.8,13,1,134,23,145,94,0,0,33,29,0,32,10,1.67,5.3,0.92,1
Demarcus Jones II,99614,HB,NC STATE,12,6,2,0,0.0,0,0,33,0,0,2,26,123.8,1,2,248,0,1,70.7,67.6,79.5,,75.1,57.4,75.7,55.9,14,0,14,1,11,67,0,0,1,7,1,33,26,4.33,5.5,1.27,5
Ron Wiggins,125380,HB,JVILLE ST,2,6,2,1,51.7,15,0,29,0,0,2,31,147.6,1,2,196,0,2,70.7,63.2,72.1,,75.0,57.1,64.5,59.4,15,0,5,1,5,9,0,0,1,7,0,29,31,5.17,4.8,1.0,4
Iverson Celestine,144406,HB,S ALABAMA,4,6,2,0,0.0,0,0,21,0,2,2,13,108.3,0,2,288,0,4,71.5,73.7,72.3,,,72.5,72.7,59.7,6,0,18,2,8,10,0,0,2,8,1,21,13,2.17,3.5,2.25,2
Ke'Marion Baldwin,172238,HB,JAMES MAD,2,6,2,0,0.0,0,0,17,0,0,2,17,94.4,0,1,197,0,2,71.3,54.9,70.4,,,,55.9,60.0,4,0,0,0,0,8,0,0,0,6,0,17,17,2.83,2.8,,4
Trey Cooley,144150,HB,GA TECH,1,6,2,0,0.0,0,0,26,0,0,2,21,100.0,0,0,176,0,5,70.7,62.1,73.8,,72.7,61.4,61.7,58.3,8,0,4,1,6,13,0,0,1,7,0,26,21,3.5,4.3,0.67,1
Max White,144851,HB,IOWA,3,6,1,1,48.6,17,0,35,0,0,1,20,55.6,1,1,192,0,2,71.2,60.6,71.4,,,58.6,60.8,60.0,17,0,0,0,2,7,0,0,1,6,0,35,20,3.33,5.8,0.0,4
Cade McNamara,101620,QB,IOWA,8,6,0,0,0.0,0,0,2,0,0,0,1,0.0,1,2,192,3,0,50.0,67.1,85.1,66.9,,,50.0,60.0,12,0,0,0,0,216,20,4,0,2,0,22,5,0.83,3.7,,0
Michael Mathison,100275,WR,W KENTUCKY,11,6,0,0,0.0,0,0,23,3,2,0,11,26.2,1,2,346,0,2,71.8,53.3,36.1,,62.1,53.0,65.0,49.9,12,1,111,8,138,101,0,0,19,14,1,23,11,1.83,3.8,0.8,0
Marquese Williams,173426,HB,AKRON,4,6,1,0,0.0,0,0,13,0,0,1,17,47.2,0,1,102,0,0,70.5,63.3,71.7,,72.2,57.7,62.9,60.0,7,0,0,0,3,8,0,0,1,6,0,13,17,2.83,2.2,0.0,6
Jaylin Noel,125155,WR,IOWA STATE,12,6,3,0,0.0,0,1,11,4,3,3,16,26.7,0,1,193,1,2,85.0,79.8,87.9,55.5,,80.6,69.0,59.2,9,1,1012,67,383,206,9,1,103,72,0,20,21,3.5,3.3,2.64,0
Deston Hawkins,176024,HB,NEVADA,9,6,2,1,68.8,22,0,32,0,1,2,21,80.8,1,1,239,0,3,71.6,55.0,0.0,,24.4,65.0,60.9,46.3,22,1,33,7,37,32,0,0,8,13,0,32,21,3.5,5.3,0.89,3
Devin Kargman,156913,QB,KENT STATE,4,6,0,0,0.0,0,0,0,0,0,0,0,0.0,1,2,201,2,1,33.8,47.7,51.9,46.0,,59.9,65.2,60.2,12,2,0,0,1,67,14,2,0,4,0,14,2,0.33,2.3,0.0,0
Joshua Dye,175636,HB,UTEP,3,6,1,0,0.0,0,0,20,0,1,1,17,81.0,0,0,330,0,2,70.7,62.7,74.1,,77.7,71.0,57.4,59.1,9,0,11,1,13,9,0,0,1,7,0,20,17,2.83,3.3,0.85,4
KD Daniels,184419,HB,FLORIDA,2,6,2,0,0.0,0,0,22,0,0,2,21,116.7,0,1,163,0,1,70.5,66.3,72.1,,,58.5,65.6,60.0,5,0,0,0,2,7,0,0,0,6,0,22,21,3.5,3.7,0.0,5
Ashten Emory,188313,HB,UTEP,1,6,1,0,0.0,0,0,23,0,0,1,17,35.4,0,1,330,0,2,70.9,62.0,70.7,,72.2,65.6,59.5,,9,0,12,2,5,6,0,0,3,8,0,23,17,2.83,3.8,2.4,4
Eli Stowers,147013,TE,VANDERBILT,12,6,0,0,0.0,0,1,7,1,13,0,16,66.7,0,2,333,0,4,75.2,86.1,43.4,68.6,71.4,88.0,63.2,60.0,9,2,589,46,250,177,0,0,63,52,0,7,16,2.67,1.2,2.36,1
K.D. Hutchinson,163045,WR,W KENTUCKY,12,6,0,2,112.7,62,0,55,1,9,0,10,60.0,2,2,346,0,1,86.0,81.5,80.1,,,84.0,57.2,56.9,42,0,337,19,70,47,0,0,23,25,0,55,10,1.67,9.2,4.81,1
Elijah Brown,183276,QB,STANFORD,3,6,1,0,0.0,0,1,-8,0,0,0,0,0.0,0,0,300,1,1,45.1,33.4,32.3,39.5,,,39.6,60.0,7,2,0,0,0,23,18,5,0,1,0,10,18,3.0,1.7,,0
Jackson Stratton,157206,QB,IOWA,3,6,1,0,0.0,0,0,-1,0,0,0,7,0.0,1,1,192,2,0,35.7,60.6,79.6,62.9,,60.0,49.9,60.0,14,1,0,0,1,88,16,2,0,4,0,15,29,4.83,2.5,0.0,1
Jalin Conyers,122920,TE,TEXAS TECH,12,6,3,0,0.0,0,0,25,2,4,3,26,86.7,1,4,315,0,3,74.6,77.7,38.6,88.1,75.4,69.8,72.2,84.4,13,2,308,29,208,154,0,0,39,35,1,25,26,4.33,4.2,1.48,3
PJ Johnson III,147450,WR,NEW MEX ST,12,6,0,0,0.0,0,0,8,0,3,0,14,28.0,0,1,242,1,4,29.7,60.0,64.1,,,61.5,48.9,58.4,7,1,346,19,276,256,0,0,40,25,0,8,14,2.33,1.3,1.25,1
Ashton Allen,190652,WR,TEMPLE,12,6,1,1,40.0,22,0,55,1,4,1,16,44.4,1,2,306,0,1,73.4,59.3,87.6,,,57.7,72.1,57.1,22,0,322,24,349,245,0,0,46,30,0,55,16,2.67,9.2,0.92,0
Kam Shanks,173347,WR,UAB,12,6,1,2,89.3,50,0,56,7,11,1,21,60.9,2,2,321,4,1,25.7,66.3,56.1,60.0,,68.9,35.1,63.9,35,1,654,63,306,108,0,0,91,69,0,56,21,3.5,9.3,2.14,0
Tylan Citizen,176341,HB,LA LAFAYET,3,6,1,1,56.7,17,0,30,0,0,1,11,30.6,1,1,207,0,2,70.5,57.6,72.8,,,55.4,58.8,60.0,17,0,0,0,5,9,0,0,0,6,0,30,11,1.83,5.0,0.0,4
Che Nwabuko,162773,HB,PITTSBURGH,4,6,3,1,75.0,57,0,76,0,0,3,66,412.5,1,1,268,0,2,70.9,61.8,73.8,,4.9,58.4,68.6,60.0,57,0,15,2,15,7,0,0,2,8,1,76,66,11.0,12.7,1.0,4
Jamaal Wiley,188184,HB,CAL,3,6,1,0,0.0,0,0,18,0,0,1,19,52.8,1,3,130,0,4,70.5,65.5,69.7,,,58.5,64.8,,13,0,0,0,2,6,0,0,0,6,1,18,19,3.17,3.0,0.0,2
Dane Nauman,190135,HB,TOLEDO,2,6,1,0,0.0,0,0,15,0,0,1,18,42.9,0,0,316,0,5,70.7,56.7,70.6,,,76.5,54.2,,3,0,14,1,2,6,0,0,1,7,0,15,18,3.0,2.5,7.0,1
Oran Singleton Jr.,145589,WR,E MICHIGAN,12,6,0,0,0.0,0,0,23,2,5,0,9,10.6,0,0,160,0,4,84.5,72.6,86.6,,62.1,72.8,54.5,67.2,9,0,639,65,405,264,0,0,98,71,0,23,9,1.5,3.8,1.58,1
Cutter Boley,184630,QB,KENTUCKY,4,6,0,1,90.9,30,0,28,0,0,0,2,0.0,1,1,202,3,2,21.9,46.4,78.9,51.7,,,35.2,60.0,30,1,0,0,0,47,5,1,0,5,0,33,14,2.33,5.5,,0
Jake Reichle,162441,HB,OREGON ST,7,6,0,0,0.0,0,0,21,0,0,0,12,0.0,0,3,265,0,2,70.7,68.5,73.4,,30.7,57.6,69.4,65.0,9,0,9,1,6,16,0,0,1,7,1,21,12,2.0,3.5,1.5,4
Jaylen Johnson,175317,HB,USF,1,6,1,0,0.0,0,0,33,0,0,1,15,41.7,0,3,327,0,2,70.5,77.4,69.5,,,,73.5,60.0,7,0,0,0,0,8,0,0,0,6,0,33,15,2.5,5.5,,4
Jamal Hailey,158155,HB,W MICHIGAN,3,6,0,1,80.0,48,0,60,0,0,0,9,0.0,1,2,347,0,1,70.9,86.8,70.8,,70.9,,82.8,58.9,48,0,0,0,0,10,0,0,0,6,1,60,9,1.5,10.0,,5
Chris Johnson Jr.,175378,WR,MIAMI FL,6,6,1,1,77.4,24,0,31,0,2,1,22,78.6,1,2,220,0,3,75.0,73.4,0.0,,,74.4,69.8,,24,1,72,8,21,5,0,0,10,14,0,31,22,3.67,5.2,3.43,1
Matt Pack Jr.,186487,HB,COAST CAR,1,6,1,0,0.0,0,0,16,0,0,1,12,33.3,0,1,141,0,1,70.5,61.6,69.5,,70.8,60.0,61.1,,6,0,0,0,1,6,0,0,0,6,0,16,12,2.0,2.7,0.0,5
Alvon Isaac,183442,HB,USF,3,6,1,1,50.0,25,0,50,0,0,1,39,108.3,1,2,327,0,3,70.5,76.7,70.6,,,58.9,74.8,59.8,25,0,0,0,2,8,0,0,0,6,1,50,39,6.5,8.3,0.0,3
Parker Kingston,163251,WR,BYU,12,6,1,1,46.5,20,0,43,2,0,1,13,12.0,1,3,128,0,3,84.5,69.9,80.3,63.8,,67.7,71.3,56.0,20,0,172,12,59,66,0,0,15,18,0,43,13,2.17,7.2,2.92,0
Elijah Jackson,174961,HB,PURDUE,3,6,1,1,71.1,69,0,97,0,1,1,19,79.2,2,3,273,0,1,73.0,77.2,71.4,,,74.7,70.8,59.7,69,0,7,2,5,8,0,0,2,8,1,97,19,3.17,16.2,1.4,5
Tykeem Wallace,147986,WR,KENNESAW,12,6,0,0,0.0,0,0,14,1,9,0,9,45.0,0,1,200,0,6,75.8,55.1,55.6,,,58.0,52.5,44.4,4,2,198,24,241,209,0,0,44,30,0,14,9,1.5,2.3,0.82,0
John White,184784,QB,SO MISS,4,6,0,0,0.0,0,0,-20,0,0,0,2,0.0,0,1,296,4,2,22.3,38.9,77.5,51.3,,,27.3,60.0,7,0,0,0,0,38,10,3,0,3,1,-10,4,0.67,-1.7,,1
Jacob Gill,145036,WR,IOWA,12,5,0,0,0.0,0,1,13,2,1,0,4,2.2,0,0,192,0,0,73.8,63.7,18.9,,,66.8,54.7,54.6,9,4,382,32,237,307,0,0,43,37,0,13,4,0.8,2.6,1.61,0
Brock Townsend,184677,HB,C MICHIGAN,1,5,1,0,0.0,0,0,14,0,0,1,10,40.0,0,1,134,0,3,69.7,65.1,68.5,,,58.6,64.6,,7,0,0,0,2,5,0,0,0,5,0,14,10,2.0,2.8,0.0,2
Trace Campbell,163649,QB,UAB,5,5,1,0,0.0,0,0,28,0,0,1,13,37.1,1,4,321,0,3,70.1,68.1,71.9,50.4,60.9,61.2,70.2,60.0,10,0,-5,2,2,6,0,0,2,7,0,28,13,2.6,5.6,-2.5,2
Emeka Egbuka,145055,WR,OHIO STATE,13,5,1,0,0.0,0,0,25,3,6,1,13,26.0,1,1,260,0,1,76.2,80.6,87.4,60.0,62.6,83.7,63.5,53.0,13,0,824,65,318,265,0,0,88,70,0,25,13,2.6,5.0,2.59,2
Cole Turner,156239,WR,CLEMSON,13,5,1,1,32.1,18,1,33,1,0,0,12,0.0,3,3,140,0,0,73.5,63.5,5.3,,,62.8,71.9,59.9,23,2,230,15,154,115,23,1,23,19,1,56,21,4.2,11.2,1.49,0
Deion Burks,145107,WR,OKLAHOMA,5,5,4,0,0.0,0,0,32,1,4,4,30,133.3,1,1,261,1,4,39.5,66.9,83.4,,,65.8,71.5,54.6,11,0,238,31,151,117,0,0,42,36,0,32,30,6.0,6.4,1.58,0
Caleb Goodie Sr.,173459,WR,COLO STATE,11,5,1,2,81.6,71,0,87,3,7,1,8,49.2,2,2,144,1,0,29.9,63.7,61.8,,,62.4,74.2,58.9,46,1,428,21,223,242,0,0,40,26,0,87,8,1.6,17.4,1.92,0
TJ Pride,189866,WR,NEW MEX ST,12,5,1,0,0.0,0,0,43,1,4,1,14,35.9,2,3,242,0,4,77.6,64.2,58.1,,,64.4,69.8,53.8,14,1,374,34,277,189,0,0,51,39,0,43,14,2.8,8.6,1.35,0
Chase Roberts,147528,WR,BYU,12,5,0,0,0.0,0,0,21,3,6,0,11,23.6,0,0,128,0,2,75.2,79.6,87.9,58.9,62.1,81.0,55.9,62.5,7,2,840,51,319,280,0,0,69,56,0,21,11,2.2,4.2,2.63,0
Zack Card,173726,WR,OREGON ST,10,5,0,2,75.0,45,0,60,0,0,0,2,0.0,2,2,265,0,1,38.9,56.3,77.9,,,52.0,64.1,62.4,26,0,0,0,26,35,0,0,1,5,1,60,2,0.4,12.0,0.0,0
Jake Smith,97423,WR,ARIZONA ST,9,5,0,0,0.0,0,0,14,1,0,0,8,0.0,1,1,110,0,1,73.9,56.3,12.8,,,58.4,59.1,49.8,14,1,91,6,76,62,0,0,12,11,0,14,8,1.6,2.8,1.2,0
JC Evans,184302,QB,JAMES MAD,2,5,0,0,0.0,0,0,16,0,0,0,6,0.0,0,1,197,0,5,69.7,64.2,69.5,,,,62.3,60.0,5,0,0,0,0,7,0,0,0,5,0,16,6,1.2,3.2,,0
Lucky Sutton,158807,HB,S DIEGO ST,4,5,0,1,48.6,17,0,35,0,0,0,5,0.0,1,2,284,0,1,69.7,67.3,71.5,,36.3,,68.1,57.3,17,0,0,0,0,10,0,0,0,5,0,35,5,1.0,7.0,,4
Makai Jackson,159480,WR,APP STATE,11,5,0,2,71.1,64,0,90,1,1,0,10,3.9,4,4,108,0,0,77.0,73.1,69.2,,,73.7,76.2,52.6,47,1,745,46,369,287,0,0,81,51,1,90,10,2.0,18.0,2.02,0
Simeon Evans,147304,WR,SM HOUSTON,12,5,0,0,0.0,0,0,17,3,5,0,12,25.0,1,1,281,0,5,76.2,72.3,87.3,60.4,,72.7,66.6,56.8,11,2,471,43,240,266,0,0,64,48,0,17,12,2.4,3.4,1.96,0
Ashtyn Hawkins,147222,WR,BAYLOR,12,5,5,0,0.0,0,0,7,3,8,5,16,120.9,0,0,118,0,2,73.8,71.5,85.5,,,72.8,51.5,60.9,5,1,509,39,252,251,0,1,51,43,0,7,16,3.2,1.4,2.02,0
Braden Bohannon,160367,QB,KENNESAW,2,5,0,0,0.0,0,0,-11,0,0,0,3,0.0,0,0,200,2,3,23.1,32.0,72.8,46.4,,,36.7,60.0,4,1,0,0,0,9,4,1,0,4,0,-7,5,1.0,-1.4,,0
Kendrell Williams,147142,HB,LA LAFAYET,2,5,0,0,0.0,0,0,13,0,0,0,18,0.0,0,0,207,0,2,69.7,60.8,72.7,,68.5,55.9,61.0,60.0,6,0,0,0,6,8,0,0,0,5,0,13,18,3.6,2.6,0.0,3
Kaden Cloud,173852,FB,AIR FORCE,9,5,0,0,0.0,0,0,19,0,0,0,6,0.0,0,0,101,0,0,70.7,54.6,78.1,,76.8,52.6,51.7,63.5,7,0,4,1,25,40,0,0,2,6,0,19,6,1.2,3.8,0.16,1
General Booty,71008,QB,LA MONROE,6,5,0,1,67.4,31,0,46,0,0,0,11,0.0,1,1,209,0,3,71.9,46.9,53.5,42.9,,,64.0,60.0,31,1,-7,1,0,106,0,0,1,6,0,46,11,2.2,9.2,,1
Tyrell Reed Jr.,190174,HB,ARKANSAS,3,5,1,0,0.0,0,0,28,0,0,1,20,80.0,1,2,111,0,1,69.7,68.5,71.2,,,56.1,69.2,,10,0,0,0,7,5,0,0,0,5,1,28,20,4.0,5.6,0.0,4
Kayden Luke,189622,FB,ARIZONA,9,5,0,0,0.0,0,0,20,0,0,0,11,0.0,1,1,109,0,1,69.7,70.6,76.9,,12.8,57.3,63.8,77.0,11,0,0,0,1,33,0,0,0,5,0,20,11,2.2,4.0,0.0,4
Kamdyn Benjamin,123241,WR,TULSA,12,5,1,0,0.0,0,0,12,4,12,1,11,48.3,1,1,320,1,2,72.3,70.7,71.6,,,72.2,44.5,63.5,12,1,822,70,444,321,4,1,118,74,0,16,15,3.0,3.2,1.85,0
Jonathan Brady,156940,WR,CAL,12,5,0,1,71.4,20,0,28,0,1,0,9,4.4,1,1,130,0,2,74.1,64.4,85.4,,,63.7,57.2,71.1,20,0,386,36,286,141,0,0,48,41,0,28,9,1.8,5.6,1.35,0
Cole Pennington,156787,QB,MARSHALL,3,5,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,214,0,0,69.1,52.9,73.5,48.5,,,61.4,60.0,6,0,0,0,0,16,4,1,0,4,0,5,3,0.6,1.0,,1
Jared Brown,147081,WR,S CAROLINA,8,5,3,1,42.1,16,1,38,2,3,3,11,66.0,3,3,289,0,5,72.1,63.5,39.0,,,62.8,70.2,55.9,16,2,244,15,103,135,0,0,27,20,0,38,11,2.2,7.6,2.37,0
Justyn Martin,162461,QB,UCLA,3,5,1,0,0.0,0,0,10,0,0,0,4,0.0,0,2,324,1,0,35.1,67.7,77.1,67.5,,,60.0,60.0,8,0,0,0,0,30,11,3,0,2,0,21,18,3.6,4.2,,2
Dante Wright,97188,WR,TEMPLE,9,5,0,0,0.0,0,0,17,2,16,0,9,43.0,0,1,306,1,3,35.8,82.0,85.1,,,84.0,62.6,49.2,9,0,793,62,246,153,0,0,87,67,0,17,9,1.8,3.4,3.22,0
Jason Albritton,156207,HB,OLE MISS,1,5,0,0,0.0,0,0,8,0,0,0,8,0.0,0,0,226,0,2,69.7,54.0,68.2,,,60.0,55.2,,3,0,0,0,0,5,0,0,0,5,0,8,8,1.6,1.6,,3
Terrell McDonald,97922,TE,UAB,12,5,2,0,0.0,0,0,4,0,1,2,4,15.8,0,2,321,3,3,11.2,60.2,87.0,,44.4,55.9,64.4,63.8,5,0,202,15,131,164,5,1,18,19,1,9,4,0.8,1.8,1.54,1
Julian Gray,143994,WR,LIBERTY,7,5,0,2,80.3,57,0,71,1,3,0,8,40.0,2,4,206,1,1,40.7,58.0,80.3,,64.5,51.2,74.4,53.4,41,0,97,7,46,60,0,0,11,12,1,71,8,1.6,14.2,2.11,3
Dwight Phillips Jr.,191156,HB,GEORGIA,4,5,2,0,0.0,0,0,32,0,0,2,25,142.9,2,3,173,0,1,70.1,69.4,72.8,,,72.1,65.4,60.0,12,0,24,2,6,6,0,0,2,7,1,32,25,5.0,6.4,4.0,3
Mac Dalena,128174,WR,FRESNO ST,12,5,1,2,97.4,38,0,39,3,6,1,8,17.8,2,2,169,1,0,53.4,72.4,68.0,,,73.0,61.7,56.3,20,1,956,58,381,226,0,0,77,63,0,39,8,1.6,7.8,2.51,0
Raheim Jeter,169901,QB,E CAROLINA,2,5,1,0,,0,0,0,0,0,1,11,44.0,0,1,156,0,1,69.7,71.6,70.1,,,,66.0,60.0,7,0,0,0,0,10,0,0,0,5,0,0,11,2.2,0.0,,0
Demarcus Lacey,164301,WR,JVILLE ST,7,5,0,0,0.0,0,0,13,0,4,0,18,110.8,0,1,196,0,1,71.1,64.6,80.8,,63.9,65.0,58.4,62.6,4,0,84,8,50,53,0,0,11,13,0,13,18,3.6,2.6,1.68,3
