player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Harry Dalton III,205446,HB,MARYLAND,2,24,10,0,0.0,0,0,87,1,0,10,58,92.9,2,5,215,0,7,78.0,69.7,78.7,,77.1,42.5,71.7,77.1,14,0,-14,2,31,29,0,0,4,26,3,87,58,2.42,3.6,-0.45,17
Cale Hellums,170981,QB,ARMY,2,24,7,2,43.2,64,0,132,0,0,6,99,134.7,2,10,114,0,9,75.9,84.3,78.6,80.9,62.2,,71.8,60.0,37,0,0,0,0,79,16,3,0,21,2,148,108,4.5,6.2,,9
Evan Dickens,170066,HB,BOSTON COL,2,24,2,2,39.8,37,0,93,0,2,2,67,37.2,3,5,121,1,6,43.1,59.4,78.5,,59.6,63.3,57.7,59.3,19,0,51,6,43,34,0,0,7,30,2,93,67,2.79,3.9,1.19,18
Owen Allen,127306,HB,AIR FORCE,2,24,0,0,0.0,0,0,95,0,0,0,44,0.0,2,6,101,0,12,78.0,59.0,80.1,,79.0,57.5,59.5,54.6,14,0,0,0,4,49,0,0,0,24,0,95,44,1.83,4.0,0.0,0
Cameron Dickey,184897,HB,TEXAS TECH,2,24,5,0,0.0,0,0,70,1,0,5,56,44.9,1,7,315,1,10,41.9,52.5,77.7,,79.7,42.9,57.2,33.4,12,0,8,2,37,29,0,0,4,26,1,70,56,2.33,2.9,0.22,14
Lloyd Avant,190713,HB,OKLAHOMA,2,24,8,0,0.0,0,0,114,0,1,8,72,96.4,3,6,261,0,13,77.8,71.9,77.3,,49.7,65.8,71.6,68.7,13,0,19,4,17,32,0,0,4,28,1,114,72,3.0,4.8,1.12,11
Marcellous Hawkins Jr.,200025,HB,VA TECH,2,23,4,1,17.9,20,0,112,0,2,4,57,59.5,4,9,337,0,7,78.0,73.7,0.0,,12.3,64.5,78.4,60.0,20,1,18,2,25,30,0,0,2,25,4,112,57,2.48,4.9,0.72,16
Anthony Carrie,183214,HB,FIU,2,23,4,1,18.8,15,0,80,0,0,4,71,49.4,3,5,166,0,6,77.5,61.3,78.0,,21.7,54.9,65.1,60.0,15,0,10,2,42,24,0,0,3,25,0,80,71,3.09,3.5,0.24,15
Jamal Rule,214466,HB,NEBRASKA,2,23,5,3,53.8,113,0,210,0,0,5,128,111.3,7,11,238,0,13,77.5,85.4,76.2,,76.5,71.3,83.7,60.0,59,0,47,2,17,24,0,0,2,25,3,210,128,5.57,9.1,2.76,10
Cibastian Broughton,199586,QB,AKRON,2,23,6,2,18.0,32,0,71,0,0,4,28,138.3,8,9,102,0,1,73.5,69.9,79.1,66.7,,,65.7,60.0,24,1,0,0,0,44,107,14,0,9,0,178,52,2.26,7.7,,4
Abu Sama III,174686,HB,WISCONSIN,2,23,4,2,66.0,103,0,156,0,0,4,76,55.1,2,5,349,0,15,77.8,65.4,77.8,,74.4,58.1,65.3,58.5,72,0,5,1,13,30,0,0,1,24,1,156,76,3.3,6.8,0.38,8
Tyvonn Byars,199110,HB,RICE,2,23,1,1,24.2,31,0,128,0,0,1,77,14.6,3,6,275,0,16,77.5,74.7,79.1,,77.5,55.4,73.1,63.5,31,1,0,0,6,38,0,0,0,23,0,128,77,3.35,5.6,0.0,7
Jeffrey Overton Jr.,200026,HB,VA TECH,2,23,6,2,48.3,73,0,151,0,1,6,95,107.1,3,7,337,0,1,77.5,71.5,77.5,,77.2,67.6,70.2,74.9,50,0,32,4,32,30,0,0,4,27,2,151,95,4.13,6.6,1.0,22
Will Henderson III,190255,HB,UTSA,2,23,5,3,60.9,109,0,179,0,1,5,79,76.3,4,5,331,0,12,77.8,77.3,78.4,,24.7,59.8,83.6,73.2,75,0,31,4,37,26,0,0,4,27,1,179,79,3.43,7.8,0.84,9
Jordan Marshall,190837,HB,MICHIGAN,2,22,8,1,19.7,15,0,76,0,3,8,46,95.8,1,4,222,0,17,77.5,58.7,78.4,,80.4,58.5,58.6,55.3,15,0,17,2,20,38,0,0,2,24,1,76,46,2.09,3.5,0.85,4
Jo Silver,164549,HB,DELAWARE,2,22,2,2,41.4,53,0,128,1,0,2,38,15.7,6,4,151,0,3,77.3,60.5,78.2,,27.3,41.4,68.7,59.6,37,0,0,0,20,26,0,0,2,22,0,128,38,1.73,5.8,0.0,19
Peyton Jones,170051,HB,LIBERTY,2,22,6,2,34.7,35,0,101,0,0,6,77,91.3,3,4,206,0,10,77.5,67.7,78.0,,46.6,53.7,70.6,63.6,20,0,0,1,26,37,0,0,3,23,0,101,77,3.5,4.6,0.0,12
Austin Carlisle,199711,QB,LA MONROE,2,22,12,1,12.2,18,0,87,0,0,8,58,206.2,5,8,209,1,5,74.5,76.0,78.2,51.9,,,83.7,60.0,18,0,0,0,0,53,61,7,0,15,1,148,83,3.77,6.7,,4
Durell Robinson,172220,HB,COLO STATE,2,22,12,1,26.0,20,0,77,0,0,12,73,173.1,1,7,144,0,6,77.5,72.1,78.3,,29.8,53.8,76.2,65.5,20,0,3,1,27,30,0,0,1,23,0,77,73,3.32,3.5,0.11,16
Devin Roche,172294,HB,DOMINION,2,22,6,2,43.3,39,0,90,0,0,6,63,78.1,4,4,263,0,7,79.5,68.3,77.6,,79.9,53.1,69.2,59.1,21,0,0,0,21,32,0,0,0,22,0,90,63,2.86,4.1,0.0,15
Ashton Daniels,157259,QB,FLORIDA ST,2,22,7,1,25.0,30,0,78,0,0,4,30,71.0,3,6,167,0,2,74.3,65.1,79.8,62.9,,,62.8,60.0,30,0,0,0,0,73,42,9,0,13,2,120,63,2.86,5.5,,3
Braylen Russell,184393,HB,ARKANSAS,2,22,5,0,0.0,0,0,62,1,0,5,57,56.3,2,8,111,0,10,77.3,57.0,75.6,,77.0,40.3,58.9,60.0,12,0,11,1,10,24,0,0,2,23,1,62,57,2.59,2.8,1.1,12
Breezy Dubar,176209,HB,MO STATE,2,22,3,0,0.0,0,0,82,0,1,3,70,53.0,2,5,230,1,11,36.9,57.5,76.7,,76.1,59.2,57.2,58.9,10,0,1,2,11,25,0,0,2,24,1,82,70,3.18,3.7,0.09,11
Sutton Smith,162530,HB,ARKANSAS,2,22,1,0,0.0,0,1,46,3,2,1,36,18.2,1,3,111,1,9,45.1,46.3,78.1,,63.4,44.7,46.3,57.3,12,1,41,5,32,30,0,0,9,27,0,46,36,1.64,2.1,1.28,13
Terrance Shelton Jr.,188159,HB,BUFFALO,2,22,4,0,0.0,0,0,75,0,0,4,67,46.9,1,2,126,0,3,77.3,68.9,78.2,,71.7,56.4,72.0,60.1,14,0,11,4,36,28,0,0,4,26,0,75,67,3.05,3.4,0.31,19
Jason Patterson,184636,HB,KENTUCKY,2,22,8,1,17.1,22,0,129,0,0,8,101,159.7,2,6,202,1,14,37.0,73.2,77.6,,23.6,58.5,74.7,60.0,22,0,16,1,17,23,0,0,2,23,0,129,101,4.59,5.9,0.94,8
Wayshawn Parker,184224,HB,UTAH,2,22,7,3,43.5,54,0,124,0,5,7,79,143.6,3,8,328,0,9,77.3,81.8,79.3,,34.0,79.8,79.9,58.2,21,0,88,8,29,37,0,0,8,30,3,124,79,3.59,5.6,3.03,13
Ashton Gray,190611,HB,E CAROLINA,2,22,12,2,51.7,60,0,116,0,0,12,104,246.6,2,6,156,0,3,77.5,78.8,77.0,,69.8,57.6,80.8,60.0,45,0,9,1,25,26,0,0,1,23,0,116,104,4.73,5.3,0.36,17
Gideon Davidson,199633,HB,CLEMSON,2,21,7,1,25.6,21,0,82,0,0,7,79,119.7,3,4,140,0,6,77.0,66.8,78.6,,78.7,53.5,69.4,58.1,21,0,1,1,32,29,0,0,1,22,0,82,79,3.76,3.9,0.03,12
Tavorus Jones,157157,HB,UTEP,2,21,1,3,55.5,71,0,128,0,0,1,48,9.1,4,6,330,1,9,39.8,68.0,78.5,,75.7,60.5,68.7,56.2,33,0,25,4,24,37,0,0,4,25,1,128,48,2.29,6.1,1.04,10
Wayne Knight,156712,HB,UCLA,2,21,7,3,50.0,84,0,168,0,0,7,87,126.1,4,9,324,0,13,77.3,67.9,78.1,,11.2,65.3,70.9,50.1,36,0,25,2,26,30,0,0,4,23,6,168,87,4.14,8.0,0.96,8
Raleek Brown,158458,HB,TEXAS,2,21,5,1,23.9,21,0,88,1,0,5,41,37.5,4,5,311,1,12,38.1,63.9,78.3,,80.5,35.7,74.2,60.2,21,0,12,5,44,26,0,0,6,26,2,88,41,1.95,4.2,0.27,9
Carlos Del Rio-Wilson,146687,QB,MARSHALL,2,21,4,1,22.7,17,0,60,0,0,4,63,69.8,4,6,214,3,5,44.9,67.9,77.3,60.7,,,69.1,60.0,17,0,0,0,0,35,15,2,0,19,1,75,73,3.48,3.6,,11
Braydon Bennett,122318,HB,E MICHIGAN,3,21,4,1,16.3,16,0,98,1,0,4,61,52.8,1,6,160,0,2,77.0,67.1,75.3,,73.8,45.3,72.9,47.3,16,0,22,1,24,22,0,0,2,22,1,98,61,2.9,4.7,0.92,19
Matt Fuller,190231,HB,S CAROLINA,2,21,10,3,56.9,112,0,197,0,0,10,136,294.4,7,8,289,3,8,14.4,63.2,0.0,,62.4,55.7,66.0,58.8,55,1,8,1,16,25,0,0,1,22,2,197,136,6.48,9.4,0.5,12
Lunch Winfield,176367,QB,LA LAFAYET,2,21,7,1,11.2,20,0,59,0,0,3,42,56.0,7,9,207,2,14,58.0,85.5,78.8,72.0,,,82.1,60.0,32,0,0,0,0,53,120,6,0,15,3,179,98,4.67,8.5,,1
Marcus Stokes,180185,QB,MEMPHIS,3,20,1,2,26.5,31,1,48,0,0,1,42,24.9,6,8,218,0,10,74.4,67.8,81.2,64.5,,,65.9,60.1,17,1,0,0,0,93,69,7,0,13,0,117,67,3.35,5.9,,2
CJ Baxter,173153,HB,KENTUCKY,2,20,3,1,17.2,15,0,87,1,1,3,61,55.5,3,5,202,1,10,35.4,66.1,78.2,,75.7,47.6,69.9,58.9,15,0,15,2,23,24,0,0,3,22,2,87,61,3.05,4.4,0.65,9
Darius Taylor,173422,HB,MINNESOTA,2,20,5,1,38.0,27,0,71,0,1,5,45,56.3,1,5,225,0,10,77.0,78.1,77.7,,57.1,86.2,72.4,60.0,27,0,36,4,16,22,0,0,4,24,3,71,45,2.25,3.6,2.25,9
Sitani Mikaele,188400,HB,HAWAII,3,20,2,0,0.0,0,0,66,0,0,2,45,21.4,2,5,180,0,8,76.7,63.5,78.1,,65.7,54.8,62.7,71.0,11,0,5,1,25,22,0,0,2,21,1,66,45,2.25,3.3,0.2,12
Javion Kinnard,204805,HB,S DIEGO ST,2,20,5,1,43.3,55,0,127,0,0,5,118,134.1,3,6,284,0,8,76.7,73.3,76.6,,61.9,64.8,72.3,60.0,55,0,11,2,9,21,0,0,3,22,0,127,118,5.9,6.4,1.22,12
D.J. Crowther,159311,HB,USF,2,20,9,0,0.0,0,0,81,0,0,9,60,128.6,3,5,327,0,10,76.5,65.2,77.8,,80.0,58.7,65.7,58.9,13,0,4,1,31,26,0,0,1,21,1,81,60,3.0,4.1,0.13,9
Jordan Gant,159654,HB,AKRON,2,20,8,0,0.0,0,0,96,1,1,8,87,156.6,4,7,102,1,10,36.8,73.1,77.5,,71.1,56.9,77.0,58.5,14,0,25,5,33,27,0,0,6,25,1,96,87,4.35,4.8,0.76,10
Omar Mabson II,203971,HB,AUBURN,2,20,4,2,49.6,63,0,127,0,0,4,83,75.5,3,6,115,0,12,77.5,68.5,0.0,,63.6,61.1,70.4,59.3,39,1,15,2,17,28,0,0,2,22,1,127,83,4.15,6.4,0.88,7
Khamani Alexander,190388,HB,CHARLOTTE,2,20,5,3,70.7,106,0,150,0,0,5,128,152.4,4,6,136,0,4,76.7,73.7,0.0,,83.5,59.9,74.2,74.4,66,1,5,1,16,25,0,0,2,21,1,150,128,6.4,7.5,0.31,16
Jordon Davison,199872,HB,OREGON,2,20,1,1,35.4,40,0,113,1,0,1,54,12.9,3,8,264,0,9,76.7,60.3,79.1,,82.5,41.9,68.9,36.8,40,0,0,1,30,26,0,0,3,21,2,113,54,2.7,5.7,0.0,11
Nakai Amachree,191000,HB,BOWL GREEN,2,20,8,1,23.4,15,0,64,0,0,8,68,113.3,2,2,122,1,12,35.5,57.8,77.7,,79.4,61.2,54.6,72.8,15,0,38,4,33,26,0,0,4,24,0,64,68,3.4,3.2,1.15,7
Caden Pinnick,185116,QB,WASH STATE,2,20,12,1,19.2,25,0,71,0,0,5,38,131.9,6,6,341,2,4,29.4,78.2,39.6,80.4,,,64.6,60.0,25,1,0,0,0,46,59,8,0,12,1,130,93,4.65,6.5,,5
Chance Williams,167089,HB,CHARLOTTE,2,20,2,1,37.1,43,0,116,0,5,2,88,123.2,3,4,136,0,5,76.8,67.8,77.5,,51.2,74.0,66.5,60.0,43,0,33,5,28,22,0,0,7,25,0,116,88,4.4,5.8,1.18,14
Mark Fletcher Jr.,175374,HB,MIAMI FL,2,20,7,2,49.0,71,0,145,0,0,7,121,192.5,4,8,220,0,8,76.7,71.8,76.1,,26.8,62.4,73.2,60.0,46,0,10,2,18,22,0,0,3,22,2,145,121,6.05,7.3,0.56,12
Javin Gordon,199370,HB,TENNESSEE,2,20,1,1,30.4,24,0,79,0,0,1,51,12.1,2,5,307,0,9,76.7,72.4,76.4,,78.9,66.5,69.6,67.6,24,0,18,1,12,23,0,0,2,21,0,79,51,2.55,4.0,1.5,11
Nico Iamaleava,174728,QB,UCLA,2,20,3,1,23.4,25,0,79,0,0,2,33,39.1,3,5,324,1,8,50.9,62.7,79.2,57.1,,,66.1,60.0,25,1,0,0,0,59,28,7,0,13,1,107,56,2.8,5.4,,2
D'Andre Hardeman Jr.,199105,HB,RICE,2,20,6,0,0.0,0,0,87,0,0,6,49,73.5,3,4,275,1,16,33.4,70.5,77.3,,41.9,59.5,69.3,66.1,13,0,0,0,1,36,0,0,0,20,1,87,49,2.45,4.4,0.0,4
Herschel Turner,191372,HB,NEVADA,2,20,5,0,0.0,0,0,99,0,2,5,51,81.1,3,7,239,0,14,76.7,68.2,0.0,,73.9,46.0,73.5,59.2,12,1,20,2,18,26,0,0,3,22,1,99,51,2.55,5.0,1.11,6
Gio Lopez,172309,QB,WAKE,2,19,4,2,34.9,38,0,66,0,0,3,32,56.8,2,7,339,1,11,74.2,78.3,79.7,68.0,,,80.1,60.0,23,0,0,0,0,62,43,6,0,13,2,109,47,2.47,5.7,,2
Kyson Brown,176525,HB,ARIZONA ST,2,19,9,4,69.7,99,0,142,0,0,9,81,182.7,4,6,110,1,7,32.2,70.2,77.2,,78.5,58.0,68.6,86.5,46,0,13,2,26,24,0,0,2,21,1,142,81,4.26,7.5,0.5,12
Sedrick Alexander,172605,HB,VANDERBILT,2,19,1,1,18.2,18,0,99,0,0,1,71,17.0,3,4,333,0,8,76.5,66.8,79.4,,40.5,60.7,67.9,67.8,18,0,19,3,31,39,0,0,5,22,2,99,71,3.74,5.2,0.61,11
Yasin Willis,183381,HB,KANSAS,2,19,6,1,22.2,20,0,90,0,0,6,59,88.7,2,5,198,0,13,76.5,63.8,0.0,,22.0,58.8,70.5,56.5,20,2,10,2,27,33,0,0,2,21,2,90,59,3.11,4.7,0.37,6
Devonte Lyons,189778,HB,FIU,2,19,4,0,0.0,0,0,65,0,0,4,32,35.5,0,4,166,1,5,30.0,56.4,78.6,,29.5,52.0,59.3,58.3,9,0,0,0,22,25,0,0,1,19,0,65,32,1.68,3.4,0.0,10
Jevon Edwards,198291,HB,COAST CAR,2,19,6,1,28.2,20,0,71,0,0,6,60,90.2,2,5,141,1,13,76.2,75.7,77.7,,48.9,59.0,78.6,59.6,20,0,11,2,16,21,0,0,2,21,0,71,60,3.16,3.7,0.69,6
Shavane Anderson Jr.,215616,HB,SYRACUSE,2,19,7,3,61.7,74,0,120,0,0,7,101,195.8,4,7,304,0,8,76.5,74.7,76.1,,9.3,55.1,79.4,60.0,37,0,0,0,8,20,0,0,0,19,3,120,101,5.32,6.3,0.0,11
Kirby Vorhees,177229,HB,WASH STATE,2,19,3,0,0.0,0,0,63,0,1,3,37,37.1,1,1,341,2,2,20.0,52.0,77.7,,29.3,59.9,49.9,64.4,10,0,13,2,34,29,0,0,3,21,0,63,37,1.95,3.3,0.38,16
Ryder Burton,175011,QB,UAB,2,19,2,0,0.0,0,0,18,0,0,0,13,0.0,1,9,321,0,1,73.1,66.3,80.2,59.8,,,68.7,60.0,14,0,0,0,0,86,57,10,0,9,1,75,65,3.42,3.9,,0
Jaheim Merriweather,183723,HB,TROY,2,19,4,2,57.7,86,0,149,0,0,4,95,100.0,5,7,318,0,10,76.7,71.1,76.0,,81.1,58.1,69.8,60.0,69,0,3,1,13,21,0,0,1,20,3,149,95,5.0,7.8,0.23,9
Bryson Donelson,191080,HB,FRESNO ST,2,19,7,1,47.9,56,0,117,0,0,7,66,121.6,2,4,169,0,9,76.5,76.7,78.1,,76.4,55.1,79.0,59.3,56,0,-1,1,20,22,0,0,1,20,3,117,66,3.47,6.2,-0.05,10
Ty Clark III,190943,HB,WAKE,2,19,3,3,64.5,91,0,141,0,0,3,71,59.0,3,6,339,0,9,76.5,68.0,78.1,,82.1,51.7,72.1,53.7,57,0,0,0,31,37,0,0,0,19,1,141,71,3.74,7.4,0.0,10
Tyler Hughes,159218,QB,WYOMING,2,19,1,1,15.8,15,0,62,0,0,1,25,14.8,5,7,351,2,4,49.1,59.9,41.9,59.7,,,60.4,60.1,15,1,0,0,0,61,33,6,0,13,1,95,38,2.0,5.0,,6
Xay Davis,200274,HB,VIRGINIA,2,18,5,1,36.7,44,0,120,0,0,5,103,159.0,4,7,335,0,3,76.5,79.0,77.1,,54.4,57.5,76.5,60.0,44,0,0,0,3,25,0,0,0,18,1,120,103,5.72,6.7,0.0,15
Jekail Middlebrook,170487,HB,VIRGINIA,2,18,3,1,19.0,15,0,79,0,0,3,46,40.4,2,5,335,0,3,76.2,70.5,77.9,,83.7,55.6,70.6,56.6,15,0,5,1,8,26,0,0,1,19,0,79,46,2.56,4.4,0.63,14
JC French IV,162521,QB,CINCINNATI,2,18,4,1,18.7,20,0,41,0,0,2,31,76.5,4,9,138,0,5,72.8,88.1,79.0,89.7,,,67.3,60.0,20,0,0,0,0,63,66,9,0,9,3,107,47,2.61,5.9,,1
Nyeoti Punni,177393,HB,N DAK ST,3,18,6,2,37.0,40,0,108,0,0,6,68,113.3,4,5,250,0,7,76.5,77.9,77.0,,18.9,62.6,78.3,59.2,25,0,8,2,7,26,0,0,2,20,0,108,68,3.78,6.0,1.14,11
Leonard Farrow,215768,HB,FAU,2,18,6,0,0.0,0,0,82,0,0,6,56,93.3,0,6,165,0,12,76.2,74.7,73.9,,22.1,66.9,74.2,,9,0,14,2,12,18,0,0,2,20,0,82,56,3.11,4.6,1.17,6
CJ Campbell,143876,HB,DUKE,2,18,2,0,0.0,0,0,56,0,1,2,47,37.3,1,3,154,0,7,76.5,65.2,76.5,,71.8,66.8,64.7,57.1,14,0,22,3,20,22,0,0,3,21,0,56,47,2.61,3.1,1.1,10
Mason King,145860,HB,KENT STATE,2,18,5,1,25.0,26,0,104,0,0,5,60,83.3,3,5,201,0,8,76.5,71.3,76.2,,74.0,61.0,72.0,58.3,26,0,17,2,20,25,0,0,3,20,0,104,60,3.33,5.8,0.85,10
Aidan Laughery,158212,HB,ILLINOIS,2,18,3,0,0.0,0,0,66,1,2,3,56,77.8,0,3,187,0,6,76.5,63.6,77.1,,70.5,49.7,65.7,60.0,9,0,23,2,21,22,0,0,3,20,0,66,56,3.11,3.7,1.1,11
Kamario Taylor,198868,QB,MISS STATE,2,18,4,2,28.0,42,0,50,0,0,2,32,177.8,5,9,227,1,1,45.2,75.4,79.4,71.3,,,69.5,60.0,26,0,0,0,0,52,100,12,0,6,1,150,75,4.17,8.3,,3
Mekhi Nelson,189704,HB,NEBRASKA,2,18,6,2,45.5,51,0,112,0,5,6,94,261.1,2,3,238,0,14,76.5,78.5,77.3,,76.8,89.3,74.6,58.6,29,0,99,4,22,25,0,0,5,22,1,112,94,5.22,6.2,4.5,4
Brendon Haygood,198885,HB,N TEXAS,2,18,7,1,23.4,15,0,64,0,1,7,63,147.4,1,2,251,0,11,76.5,71.0,74.9,,21.4,59.1,72.3,59.8,15,0,3,1,9,23,0,0,1,19,1,64,63,3.5,3.6,0.33,7
Keldric Luster,175287,QB,BALL ST,2,18,8,1,42.2,19,0,19,0,0,4,12,39.7,1,3,117,0,6,74.4,68.0,44.7,65.3,,60.0,67.3,60.0,19,1,0,0,1,42,26,7,0,11,0,45,48,2.67,2.5,0.0,2
Devon Dampier,171556,QB,UTAH,2,18,3,0,0.0,0,0,47,0,0,1,27,16.0,2,7,328,1,7,48.5,80.9,78.7,86.1,,51.6,60.9,60.3,11,3,0,0,2,48,39,5,0,13,2,86,43,2.39,4.8,0.0,4
Messiah Burch,171198,HB,BUFFALO,2,18,5,1,52.2,47,0,90,0,1,5,71,118.3,1,1,126,0,4,76.2,70.6,78.3,,30.8,60.0,75.4,60.0,47,0,6,2,34,22,0,0,3,20,0,90,71,3.94,5.0,0.18,14
Broc Lowry,173383,QB,W MICHIGAN,2,18,2,1,25.6,23,0,82,0,0,2,43,33.6,2,4,347,1,7,74.6,67.2,79.1,67.6,,,60.5,60.1,23,0,0,0,0,63,8,2,0,16,0,90,47,2.61,5.0,,5
Demond Williams Jr.,183648,QB,WASHINGTON,2,18,7,0,0.0,0,0,-1,0,0,1,10,27.8,3,6,340,2,2,72.9,69.6,21.4,70.3,,,63.6,60.2,36,2,0,0,0,49,122,12,0,6,1,121,56,3.11,6.7,,3
Sam Leavitt,175465,QB,LSU,2,17,9,1,10.1,17,0,71,0,0,2,40,163.3,9,12,211,0,4,73.1,88.7,80.4,78.1,,,86.7,60.1,18,0,0,0,0,59,98,10,0,7,5,169,112,6.59,9.9,,1
Mel Brown,169178,HB,COLO STATE,2,17,6,3,83.3,190,0,228,2,1,6,161,331.5,4,6,144,0,7,75.9,71.7,76.9,,64.1,39.8,81.7,59.7,80,0,10,3,19,19,0,0,5,20,2,228,161,9.47,13.4,0.53,10
Sean Patrick,190981,HB,AKRON,2,17,4,0,0.0,0,0,91,0,1,4,51,65.2,1,6,102,0,3,78.3,70.5,77.0,,78.8,76.7,68.7,57.4,12,0,82,6,27,21,0,0,6,23,0,91,51,3.0,5.4,3.04,14
Tylik Hill,204299,HB,SYRACUSE,2,17,6,2,49.7,71,0,143,0,0,6,76,149.0,6,9,304,0,11,76.5,71.3,76.7,,80.4,56.7,71.1,60.0,55,0,5,1,15,21,0,0,1,18,1,143,76,4.47,8.4,0.33,6
Xai'Shaun Edwards,185982,HB,MISSOURI,2,17,3,0,0.0,0,0,90,0,1,3,49,60.7,3,7,229,0,3,76.2,74.5,75.6,,75.0,67.5,72.6,,11,0,14,2,10,18,0,0,2,19,1,90,49,2.88,5.3,1.4,14
Joe Jackson,173106,HB,KANSAS ST,2,17,2,2,47.2,50,0,106,1,2,2,71,72.6,4,5,199,0,11,75.9,67.1,76.8,,53.0,68.9,66.3,58.6,35,0,96,6,25,23,0,0,7,23,1,106,71,4.18,6.2,3.84,6
Jamarice Wilder,198704,HB,SO MISS,2,17,4,1,28.7,29,0,101,0,0,4,45,62.3,2,6,296,0,15,75.8,73.9,75.5,,20.9,53.2,78.0,59.6,29,0,0,0,19,20,0,0,1,17,2,101,45,2.65,5.9,0.0,2
Lincoln Kienholz,170256,QB,LOUISVILLE,2,17,5,2,46.2,60,0,104,0,0,4,47,130.6,2,6,210,0,8,73.8,69.5,15.8,64.7,,,72.2,60.1,41,2,0,0,0,58,26,5,0,12,3,130,67,3.94,7.6,,0
Dramekco Green,199159,HB,SMU,2,17,5,0,0.0,0,0,62,0,3,5,51,120.0,0,5,287,0,5,76.0,73.1,76.4,,27.4,81.5,70.0,59.9,8,0,66,3,17,19,0,0,3,20,0,62,51,3.0,3.6,3.88,12
CJ Miller,159836,HB,TOLEDO,2,17,3,0,0.0,0,0,78,1,0,3,51,52.9,4,4,316,0,10,75.8,61.2,75.6,,10.4,34.2,69.5,60.0,14,0,0,0,18,18,0,0,2,17,1,78,51,3.0,4.6,0.0,7
Jordan Lovett,172356,HB,TROY,2,17,4,0,0.0,0,0,72,0,0,4,53,73.4,2,3,318,0,5,76.2,61.5,74.8,,73.8,51.6,62.5,56.1,14,0,0,0,8,22,0,0,0,17,0,72,53,3.12,4.2,0.0,12
Trae'von Dunbar,189923,HB,S ALABAMA,2,17,4,0,0.0,0,0,75,0,2,4,61,119.6,1,6,288,0,6,75.8,80.2,74.8,,,90.6,73.4,60.0,11,0,17,1,11,18,0,0,1,18,1,75,61,3.59,4.4,1.55,11
La'Vell Wright,146736,HB,PITTSBURGH,2,17,4,0,0.0,0,0,60,0,1,4,43,66.6,1,4,268,0,6,75.9,64.5,76.4,,71.6,62.5,65.1,52.3,10,0,28,2,15,23,0,0,4,19,0,60,43,2.53,3.5,1.87,11
TJ Washington Jr.,170178,HB,NEW MEX ST,3,17,2,1,17.8,16,0,90,0,1,2,51,47.4,3,7,242,0,7,75.9,76.6,77.6,76.2,70.8,65.8,74.2,66.4,16,0,45,2,28,21,0,0,2,19,2,90,51,3.0,5.3,1.61,10
Keelon Russell,198077,QB,ALABAMA,2,16,4,0,0.0,0,0,7,0,2,1,13,69.6,5,8,103,2,5,50.4,74.7,47.9,70.4,,,72.4,60.1,23,4,-10,1,0,66,103,9,1,8,1,110,84,5.25,6.9,,0
Trequan Jones,204200,HB,TULSA,2,16,6,2,61.5,96,0,156,0,0,6,50,110.3,2,3,320,0,9,76.0,86.6,75.0,,72.7,57.1,87.8,60.0,81,0,1,1,14,19,0,0,1,17,2,156,50,3.13,9.8,0.07,7
Jamarion Morrow,199997,HB,TEXAS A&M,2,16,1,0,0.0,0,0,56,0,2,1,29,27.2,0,2,312,0,7,75.6,70.4,75.9,,48.0,79.2,68.6,59.2,8,0,36,4,14,18,0,0,4,20,1,56,29,1.81,3.5,2.57,9
Jayden Scott,183347,HB,NC STATE,2,16,7,2,73.0,108,0,148,0,0,7,134,366.4,2,3,248,0,7,75.8,83.3,77.1,,68.1,53.1,84.7,66.7,65,0,0,0,15,23,0,0,0,16,2,148,134,8.38,9.3,0.0,9
Brandon High Jr.,174095,HB,UTSA,2,16,3,1,27.2,25,0,92,0,0,3,62,72.7,2,6,331,0,12,75.7,66.0,74.9,,37.2,55.0,67.6,60.0,25,0,0,0,10,17,0,0,0,16,1,92,62,3.88,5.8,0.0,3
Jaylon Glover,158484,HB,UNLV,3,16,8,1,50.6,44,0,87,0,0,8,86,226.3,2,3,325,1,10,33.1,59.1,79.1,,32.5,63.0,58.2,58.1,44,0,18,3,31,27,0,0,3,19,0,87,86,5.38,5.4,0.58,6
Kalieb Osborne,184132,QB,UCONN,2,16,12,0,0.0,0,0,43,0,0,7,45,388.9,5,6,146,3,4,72.8,92.9,78.9,88.8,,,90.6,60.0,30,0,0,0,0,49,99,7,0,9,2,142,136,8.5,8.9,,2
Bishop Davenport,163426,QB,S ALABAMA,2,16,5,0,0.0,0,0,31,0,0,0,7,0.0,5,6,288,1,4,51.9,73.0,80.4,71.0,,,65.1,60.0,27,0,0,0,0,83,74,7,0,9,1,105,65,4.06,6.6,,3
