player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
DJ Cotton Jr.,176201,DI,JAMES MAD,6,0,0,,0,0,197,0,0,,66.8,75.3,71.8,58.1,71.5,0,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,40,39,0,26,7,6,0,1,23,17,0,1,0,0,0,2,0,0,0,
Oryend Fisher,176203,ED,UTEP,2,0,0,,0,0,330,0,0,,60.4,69.7,60.0,60.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,0,1,5,0,0,2,4,0,0,0,0,0,0,0,0,0,
Judah Price,176205,HB,MARSHALL,1,0,0,,0,0,214,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Traylon Ray,176206,CB,OLE MISS,2,0,0,0.0,0,0,226,0,0,53.1,54.3,71.8,,61.1,77.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,3,12,8,15,0,0,0,0,0,0,15,0,7,0,0,2,0,1,0,0,0,0,
DJ Waller Jr.,176213,CB,KENTUCKY,2,0,0,75.0,0,0,202,0,0,50.3,51.3,74.4,,61.2,73.5,0,0,0,0,23.0,0.0,0,0,0,109.4,3,0,0,0,29,18,29,0,0,0,0,0,0,29,0,11,0,1,1,0,4,0,0,43,12,14.3
Franklyn Johnson Jr.,176214,CB,BOISE ST,8,0,0,42.9,0,0,120,0,0,61.6,57.0,78.9,,38.6,26.0,0,0,0,0,45.0,50.0,3,0,0,118.5,3,0,0,4,71,47,80,1,0,0,1,0,1,79,0,33,2,1,3,0,7,0,1,69,22,23.0
Semaj Bridgeman,176215,LB,MICH STATE,9,0,0,50.0,0,1,223,0,0,64.9,64.4,80.2,59.1,62.1,54.4,0,0,0,0,3.0,25.0,1,0,0,56.3,1,0,0,14,0,16,51,22,0,0,22,0,0,29,1,34,14,2,3,1,2,0,0,3,0,3.0
Breeon Ishmail,176217,ED,PURDUE,12,4,0,,0,0,273,1,0,70.9,59.0,36.5,51.7,65.1,50.5,2,8,0,0,,22.2,6,0,2,0.0,0,1,0,3,0,8,339,336,0,15,263,58,0,3,157,174,0,12,17,1,0,11,0,0,0,
Jason Hewlett Jr.,176218,LB,BOSTON COL,5,0,0,71.4,0,0,121,0,0,51.9,53.1,78.0,54.4,58.3,83.1,0,0,0,0,22.0,0.0,0,0,0,93.8,5,0,0,66,0,37,85,12,0,0,12,0,1,73,8,40,6,3,9,0,7,0,0,54,47,10.8
Ty Benefield,176221,S,BOISE ST,12,23,0,65.4,0,1,120,0,0,69.0,67.6,51.3,61.4,64.6,56.3,1,1,0,2,23.0,19.3,22,3,4,68.4,17,0,0,309,2,355,710,7,0,0,7,0,265,703,6,349,126,26,69,5,26,2,2,114,45,6.7
Deakon Tonielli,176224,TE,MICHIGAN,1,1,0,,0,0,222,0,0,,64.2,60.0,,63.1,68.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kam Cheatom,176225,ED,AKRON,5,1,2,,0,0,102,0,0,60.8,70.2,79.4,62.6,72.5,73.0,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,2,39,37,0,0,37,0,0,2,24,13,1,0,0,0,0,2,0,0,0,
Hayden Timosciek,176226,G,PURDUE,1,0,0,,0,0,273,0,0,,60.3,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Nick Hawthorne,176229,LB,UMASS,3,3,0,100.0,0,0,216,0,0,51.2,67.4,73.6,,77.1,82.6,0,0,0,0,17.0,0.0,0,0,0,114.6,2,0,0,16,0,8,33,6,0,0,6,0,0,27,0,25,11,3,3,0,2,0,0,23,14,11.5
Cedrick Hawkins Jr.,176233,S,USF,10,1,0,57.1,0,0,327,0,0,67.9,67.0,80.4,,62.0,29.6,0,0,0,0,19.0,37.5,6,1,0,116.7,4,0,0,34,1,91,154,0,0,0,0,0,104,154,0,63,14,0,9,0,7,0,1,46,41,11.5
Catrell White,176234,CB,AKRON,1,0,0,100.0,0,0,102,0,0,58.9,63.6,70.6,,66.5,78.5,0,0,0,0,8.0,0.0,0,0,0,81.3,2,0,0,0,9,5,9,0,0,0,0,0,0,9,0,4,0,2,3,1,2,0,0,7,4,3.5
Rashad Henry,176242,LB,UMASS,12,12,0,78.9,0,0,216,0,0,54.3,51.9,84.7,45.4,53.8,56.6,0,3,0,0,20.0,16.4,12,0,0,125.2,15,0,0,357,0,123,390,5,0,0,5,0,0,385,8,259,28,25,49,4,19,3,2,107,87,7.1
Gage Summers,176244,LB,AKRON,10,16,0,88.9,0,0,102,2,1,70.6,79.3,85.4,70.2,79.0,76.5,1,5,0,2,33.0,9.3,7,0,1,97.2,16,2,0,445,1,219,506,34,0,0,33,1,1,472,45,242,24,37,52,7,18,8,2,143,84,8.9
Cole Miller,176251,S,BOISE ST,5,0,0,50.0,0,0,120,0,0,56.2,53.2,75.6,,48.3,24.3,0,0,0,0,15.0,66.7,2,1,1,75.0,1,0,0,7,0,27,38,0,0,0,0,0,15,38,0,11,15,0,1,0,2,0,0,15,12,15.0
Jalen Hoffman,176255,TE,MICHIGAN,1,0,0,,1,0,222,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Micah Davis,176258,S,W MICHIGAN,12,12,0,57.1,0,0,347,0,0,61.1,63.1,85.2,59.3,65.4,62.6,1,0,0,1,18.0,16.7,10,1,0,86.6,8,0,0,229,1,242,475,2,0,0,2,0,196,473,6,227,47,12,38,1,14,1,2,91,8,11.4
Nigel Glover,176259,LB,NWESTERN,1,0,0,,0,0,256,0,0,60.0,62.9,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Boen Phelps,176265,LB,BOISE ST,12,8,0,75.0,0,0,120,1,0,77.9,66.7,55.1,63.7,58.1,48.6,1,17,1,1,40.0,18.6,13,0,1,83.3,12,0,0,429,2,187,538,79,0,0,78,1,0,459,81,270,26,30,49,2,16,18,1,92,79,7.7
Melvin Spriggs,176271,LB,AKRON,12,18,0,54.5,0,0,102,0,0,65.5,78.9,83.9,70.0,83.7,74.5,8,1,0,0,9.0,9.8,5,1,0,60.0,6,2,0,311,2,160,351,3,0,0,3,0,1,348,26,165,33,16,28,2,11,11,0,24,32,4.0
Austin Wondolowski,176272,S,AKRON,4,0,0,,0,0,102,0,0,60.0,64.1,70.2,60.0,65.0,59.9,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,3,0,1,10,2,0,0,2,0,3,8,1,8,0,1,3,0,0,0,0,0,0,
Jace Henry,176275,CB,BOWL GREEN,2,0,0,,0,0,122,0,0,60.0,61.1,67.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,4,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,
Hayden Moore,176276,ED,WASHINGTON,4,1,1,,0,0,340,0,0,62.9,58.3,82.9,58.4,54.9,23.8,0,1,0,0,,66.7,2,0,0,0.0,0,0,0,0,0,5,22,20,0,0,20,0,0,2,10,7,0,0,0,0,0,1,0,0,0,
Brandyn Hillman,176277,S,MICHIGAN,11,16,0,60.0,0,1,222,0,0,74.8,70.8,41.5,47.3,67.1,61.5,0,3,0,1,26.0,17.9,12,3,1,84.4,9,0,0,128,2,273,522,15,0,0,15,0,326,507,12,237,51,16,39,2,15,3,3,74,23,8.2
Chase Martin,176285,LB,BOISE ST,1,0,0,,0,0,120,0,0,61.4,61.0,68.4,59.1,,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,4,5,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,
Marcus Moore,176287,DI,PURDUE,3,2,0,,0,0,273,0,0,,69.1,76.8,58.6,72.0,73.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,11,29,0,1,0,0,19,22,0,1,1,1,0,1,0,0,0,
Ian van der Merwe,176293,DI,BOWL GREEN,1,0,0,,0,0,122,0,0,,73.1,69.2,59.9,69.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,
Jaden Wiggins,176294,DI,UMASS,5,3,0,,0,0,216,0,0,,40.4,77.6,59.0,40.0,46.9,0,0,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,26,26,19,7,0,0,0,0,4,22,0,0,1,0,0,0,0,0,0,
John Weidenbach,176296,LB,MICHIGAN,1,0,0,,0,0,222,0,0,,60.0,64.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Aymeric Koumba,176303,ED,UCF,6,0,0,,0,0,323,0,0,60.0,70.7,77.3,54.3,76.1,76.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,29,29,0,1,27,1,0,0,10,18,0,2,3,0,0,0,0,0,0,
Cam Brandt,176306,ED,MICHIGAN,12,9,0,100.0,1,0,222,0,0,59.8,59.9,20.5,62.1,61.6,73.5,5,9,0,0,12.0,8.7,2,0,3,116.7,1,1,0,11,0,21,363,352,0,36,299,17,0,11,191,151,0,7,12,2,1,15,0,12,7,12.0
Demanuel Brown,176311,ED,NEW MEX ST,8,1,0,,0,0,242,0,0,60.4,61.8,79.5,58.1,62.9,78.5,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,63,63,0,6,50,7,0,0,29,32,0,4,4,0,0,2,0,0,0,
Trey Pierce,176315,DI,MICHIGAN,12,10,0,,1,0,222,0,0,66.8,72.5,54.3,55.9,78.7,74.7,2,8,0,0,,7.7,3,0,2,0.0,0,0,0,1,0,0,361,360,22,272,13,53,0,1,191,170,0,19,26,3,0,10,0,0,0,
Enow Etta,176318,DI,MICHIGAN,12,5,2,,0,0,222,0,0,,64.9,24.4,61.4,70.0,58.1,1,10,0,0,,14.3,3,0,2,0.0,0,1,0,1,0,0,272,271,3,218,7,43,0,1,164,108,0,11,13,3,0,12,0,0,0,
Jon'Trell Mixon,176319,DI,AKRON,12,3,0,,0,1,102,0,0,60.0,58.4,80.2,55.6,59.3,45.0,0,2,0,0,,23.1,3,0,0,0.0,0,1,0,0,0,0,170,170,3,123,3,41,0,0,79,91,0,4,7,2,0,3,0,0,0,
Michael Madrie,176325,DI,BOISE ST,12,5,0,,0,0,120,0,0,59.3,63.5,81.8,56.5,67.7,55.0,1,3,0,0,,15.4,2,0,0,0.0,0,0,0,0,0,1,259,259,1,223,3,32,0,0,138,120,0,6,6,0,0,4,0,0,0,
Troy Bowles,176329,LB,MICHIGAN,11,9,0,91.7,0,1,222,0,0,61.7,59.7,80.6,71.0,50.2,84.9,4,3,0,0,21.0,3.7,1,0,0,120.1,11,1,0,168,3,90,199,10,0,0,10,0,0,189,24,85,17,4,17,1,12,8,1,74,37,6.7
Kyron Jones,176331,S,GEORGIA,6,5,0,60.0,0,0,173,1,0,61.6,69.2,81.5,57.4,84.8,82.9,0,0,0,0,17.0,7.4,2,0,0,82.1,3,0,0,60,0,113,209,1,0,0,1,0,130,208,2,94,18,5,20,0,5,0,0,36,26,12.0
Mason Clinton,176342,DI,SO MISS,11,1,0,,0,0,296,0,0,72.9,58.2,40.8,60.0,54.8,68.5,0,4,0,0,,7.1,1,0,1,0.0,0,0,0,2,0,1,188,186,48,134,0,4,0,2,88,99,0,9,12,2,0,4,0,0,0,
Chase Edwards,176346,DI,LA LAFAYET,11,7,0,,0,0,207,0,0,,60.5,83.0,55.7,61.5,78.2,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,192,191,53,124,1,13,0,1,68,124,0,4,9,1,0,1,0,0,0,
Kody Jackson,176350,S,LA LAFAYET,7,5,0,50.0,0,0,207,0,0,69.5,59.2,81.9,53.6,41.2,31.4,0,1,0,1,4.0,34.8,8,0,0,16.7,2,0,0,79,1,115,241,7,0,0,7,0,123,234,17,109,31,1,10,1,4,1,0,0,6,0.0
Lester Jones,176353,ED,LA LAFAYET,4,0,0,100.0,0,0,207,0,0,49.9,51.2,77.8,57.8,54.4,28.2,0,0,0,0,6.0,33.3,2,0,0,81.3,2,0,0,1,0,3,32,30,0,0,29,1,0,2,19,10,1,2,4,1,2,0,0,7,9,3.5
Lance Williams,176366,ED,LA LAFAYET,12,4,0,,0,0,207,0,0,58.3,58.1,82.4,54.8,60.0,68.6,0,1,0,0,,16.7,2,0,0,0.0,0,0,0,0,0,3,194,194,0,15,120,59,0,0,86,105,0,3,6,0,0,1,0,0,0,
Ahmere Foster,176372,S,SO MISS,12,12,0,61.1,0,0,296,0,0,79.9,76.1,87.7,47.2,68.2,67.6,0,2,0,3,39.0,15.2,7,2,1,90.7,11,0,0,231,6,391,754,7,0,0,7,0,401,747,6,357,109,7,27,1,18,2,2,174,89,15.8
Ian Foster,176373,S,SO MISS,12,16,0,77.6,0,1,296,1,0,88.0,86.3,62.0,75.5,81.4,60.5,1,3,2,3,26.0,16.7,15,7,1,80.3,45,1,0,154,8,397,788,69,0,0,69,0,27,719,25,366,530,31,59,3,58,5,2,330,276,7.3
Mathis Haygood,176375,LB,SO MISS,12,11,0,65.0,0,0,296,0,0,42.0,52.1,21.8,68.0,62.0,56.0,2,1,0,1,21.0,16.3,8,0,1,66.0,13,1,0,285,0,138,293,2,0,0,2,0,0,291,18,137,5,18,30,3,20,4,0,147,96,11.3
TaShawn Jeter,176377,CB,MARSHALL,11,2,0,50.0,0,0,214,0,0,67.2,66.8,7.6,55.0,70.6,40.2,0,0,0,0,47.0,27.3,3,0,1,115.1,12,0,0,21,235,175,260,2,0,0,2,0,0,258,2,83,2,2,6,1,24,0,3,183,64,15.3
Braydin Ward,176388,ED,MARSHALL,12,2,2,,0,4,214,1,0,60.0,80.0,83.3,79.5,69.4,83.7,0,9,0,0,,0.0,0,0,0,0.0,0,5,0,1,0,0,225,224,0,14,99,111,0,1,155,70,0,9,6,2,0,14,0,0,0,
Mikailin Warren,176389,DI,MARSHALL,8,6,0,,0,0,214,0,0,,65.4,81.9,57.1,67.6,65.4,0,1,0,0,,8.3,1,0,0,0.0,0,0,0,0,0,0,127,127,115,9,1,2,0,0,57,70,0,3,5,0,0,1,0,0,0,
Isaiah Chisom,176394,LB,UCLA,12,31,0,100.0,0,2,324,0,0,66.0,66.6,84.9,49.6,66.5,80.5,1,4,0,0,21.0,8.2,8,1,0,151.2,18,0,0,503,5,208,546,14,0,3,11,0,0,532,29,309,23,25,58,2,18,5,3,194,82,10.8
Milan Clark,176395,CB,OREGON ST,3,0,0,,0,0,265,0,0,60.0,41.0,70.3,,48.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,4,1,10,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,
Harlem Howard,176400,S,OREGON ST,5,1,0,66.7,0,0,265,0,0,61.3,59.0,77.5,60.0,55.0,44.0,0,0,0,1,49.0,23.1,3,0,0,109.7,2,0,0,42,0,30,81,0,0,0,0,0,30,81,1,50,7,2,9,0,3,0,1,50,24,25.0
Jojo Johnson,176402,DI,OREGON ST,11,2,0,,1,0,265,0,0,66.3,65.0,18.4,63.9,63.4,27.5,3,9,0,1,,31.6,6,0,2,0.0,0,2,0,0,0,0,229,229,14,171,5,39,0,0,127,102,0,11,11,3,0,14,0,0,0,
Andre Jordan Jr.,176403,CB,UCLA,12,7,1,51.1,0,0,324,0,0,74.0,72.0,84.1,71.3,57.3,56.2,0,0,0,0,36.0,19.4,6,7,3,97.1,23,0,0,56,471,295,553,1,0,0,1,0,0,552,3,255,25,6,18,0,45,0,4,246,61,10.7
Zakaih Saez,176407,ED,OREGON ST,9,5,2,50.0,0,0,265,0,0,61.2,53.1,50.6,56.0,50.7,43.3,1,2,0,0,19.0,26.7,4,0,1,83.3,1,1,0,2,0,27,221,212,0,1,207,4,0,9,77,117,5,3,6,0,2,4,0,19,1,19.0
Tre'Mon Henry,176421,ED,S ALABAMA,11,4,0,0.0,1,0,288,0,0,69.9,55.5,0.0,70.6,50.1,39.3,1,6,0,0,,33.3,4,0,3,39.6,0,0,0,19,0,9,116,95,0,1,94,0,0,21,45,62,2,3,4,1,1,7,0,0,0,
Austin Ramsey,176448,DI,KENTUCKY,11,2,0,,0,0,202,0,0,68.0,54.8,83.4,60.5,48.9,55.7,0,3,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,0,137,137,89,48,0,0,0,0,56,81,0,2,4,1,0,3,0,0,0,
T.J. Capers,176469,LB,LOUISVILLE,12,17,0,62.5,0,0,210,0,0,76.1,76.0,85.9,63.0,72.3,63.2,0,3,0,1,26.0,13.0,7,1,0,67.5,15,0,0,286,1,157,344,21,0,0,21,0,0,323,29,158,34,14,30,3,24,3,1,97,83,6.5
Titan Saxton,176471,S,UTAH ST,5,1,0,,0,0,329,0,0,66.8,63.1,74.4,59.9,56.2,49.6,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,13,0,14,32,1,0,0,1,0,12,31,1,17,5,0,2,0,0,0,0,0,0,
Noah Flores,176473,CB,UTAH ST,10,4,0,53.3,0,0,329,0,0,72.7,73.1,83.7,49.6,73.5,64.2,0,1,0,1,46.0,16.0,4,2,0,86.4,16,0,0,37,293,176,348,13,0,0,13,0,1,335,6,166,3,3,17,0,30,1,2,227,66,14.2
Chase Davis,176474,S,TEXAS ST,9,3,0,50.0,0,0,314,0,0,60.4,66.3,79.1,69.5,71.6,62.9,0,1,0,0,27.0,15.8,3,0,0,124.0,2,1,0,43,0,68,128,0,0,0,0,0,74,128,6,54,10,5,13,0,4,2,1,39,16,19.5
Chris Bryson II,176487,CB,UTSA,8,0,0,100.0,0,0,331,0,0,80.7,82.6,82.7,59.6,78.1,80.6,0,1,0,0,-3.0,0.0,0,0,0,79.2,1,0,0,1,0,16,51,22,0,0,22,0,0,29,11,24,28,5,6,2,1,1,0,-3,0,-3.0
Jameian Buxton,176488,DI,UTSA,12,7,1,,0,0,331,0,0,59.0,62.0,26.6,61.2,65.0,57.8,0,2,0,0,,13.3,2,0,2,0.0,0,0,0,0,0,2,250,250,184,63,0,3,0,0,126,122,0,6,6,0,0,2,0,0,0,
Davin Martin,176493,CB,UTSA,11,5,0,51.5,0,0,331,0,0,61.6,61.0,83.7,51.7,58.1,52.1,0,0,0,1,73.0,18.2,6,2,3,56.0,17,0,0,45,388,248,437,0,0,0,0,0,2,437,6,183,2,7,22,1,33,0,0,187,74,11.0
Donald Quaite Jr.,176498,DI,UTSA,9,0,0,,0,0,331,0,0,,51.1,79.2,60.8,48.0,72.4,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,71,71,47,24,0,0,0,0,18,53,0,1,2,0,0,0,0,0,0,
Vic Shaw,176502,ED,UTSA,11,3,1,100.0,0,0,331,0,0,68.1,57.6,89.7,60.5,44.1,34.4,1,5,0,0,29.0,25.0,6,0,0,96.4,8,0,0,11,1,80,349,301,0,0,301,0,0,48,125,144,36,10,15,0,8,6,0,57,27,7.1
James Walley Jr.,176503,LB,UTSA,11,2,0,60.0,0,0,331,0,0,60.6,69.0,0.0,66.5,78.6,74.8,0,1,0,0,20.0,6.3,1,1,2,69.6,3,1,0,91,5,36,139,30,0,0,30,0,0,109,17,86,13,11,13,2,5,2,0,21,11,7.0
Marcellus Wilkerson,176504,S,UTSA,12,7,0,66.7,0,1,331,0,0,67.0,67.2,26.8,60.5,69.2,77.2,1,2,0,0,16.0,7.4,2,1,1,84.0,8,1,0,34,2,134,263,64,0,0,64,0,1,199,26,103,162,9,18,2,12,4,0,76,48,9.5
Ricky Ahumaraeze,176505,WR,NWESTERN,1,0,0,,0,0,256,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Josh Fussell,176509,CB,NWESTERN,10,5,0,57.8,1,0,256,0,0,65.5,63.1,34.7,58.6,56.6,60.2,0,0,0,0,67.0,17.1,6,6,5,97.2,26,0,0,57,380,240,461,11,0,0,11,0,1,450,6,215,11,7,24,2,45,0,2,347,114,13.3
Michael Kilbane,176512,ED,NWESTERN,12,11,1,100.0,0,0,256,0,0,63.5,81.2,86.4,79.9,73.7,76.6,10,25,0,0,4.0,5.4,2,0,0,83.3,1,5,0,0,0,5,465,464,4,54,351,55,0,1,241,219,0,24,24,3,1,40,0,4,3,4.0
Jalen Lewis,176515,S,NWESTERN,1,1,0,50.0,0,0,256,0,0,66.9,54.0,0.0,,60.0,77.8,0,0,0,0,3.0,0.0,0,0,1,56.3,1,0,0,2,0,7,10,0,0,0,0,0,0,10,0,3,8,1,1,0,2,0,0,3,5,3.0
Payton Roth,176519,LB,NWESTERN,5,0,0,,0,0,256,0,0,51.3,56.2,74.9,60.0,64.9,20.1,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,13,0,9,22,6,0,0,6,0,1,16,1,12,1,0,0,0,0,0,0,0,0,
Jack Bal,176522,S,ARIZONA ST,3,2,0,100.0,0,0,110,0,0,65.7,62.1,72.3,,55.9,47.2,0,0,0,0,3.0,25.0,1,0,0,79.2,1,0,0,18,0,14,27,0,0,0,0,0,7,27,0,13,2,0,1,0,1,0,0,3,1,3.0
Kyran Bourda,176523,DI,TEXAS ST,3,1,0,,0,0,314,0,0,,56.5,73.1,67.1,52.9,71.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,19,19,0,19,0,0,0,0,5,14,0,1,1,1,0,0,0,0,0,
Ryan McCulloch,176559,ED,CAL,4,2,1,100.0,0,0,130,1,0,51.9,75.4,86.6,83.8,64.8,50.8,6,12,0,0,17.0,25.0,3,0,0,136.3,5,2,0,10,0,21,210,193,0,0,191,2,0,17,106,83,7,6,7,1,5,20,1,36,17,7.2
Cade Uluave,176566,LB,CAL,11,22,1,67.6,0,0,130,0,0,53.3,56.5,13.6,87.9,53.0,52.7,7,5,0,0,33.0,16.8,16,1,2,105.3,25,3,0,549,1,297,602,14,0,0,14,0,5,588,35,270,33,36,57,8,37,15,2,257,110,10.3
Sailasa Vadrawale III,176567,CB,OREGON ST,12,6,0,55.8,0,0,265,0,0,76.4,71.3,88.1,49.5,50.9,63.7,0,1,0,1,38.0,14.7,5,5,1,70.3,24,0,0,68,51,325,579,3,0,0,3,0,6,576,13,241,450,9,23,1,43,1,1,244,101,10.2
Bo LaPenna,176580,LB,COLORADO,2,0,0,,0,0,143,0,0,60.0,48.9,68.5,60.0,56.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,1,4,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,
Daylen Austin,176586,S,OREGON,12,2,0,37.5,0,0,264,0,0,76.1,71.4,83.5,55.5,52.2,71.6,0,0,0,1,11.0,12.5,1,1,0,19.8,6,0,0,13,5,82,142,5,0,0,5,0,23,137,3,57,95,4,5,1,16,0,0,40,19,6.7
Collin Gill,176591,S,CHARLOTTE,11,8,0,66.7,0,1,136,1,0,72.9,68.5,85.4,60.6,59.7,54.3,1,3,0,0,20.0,18.9,7,1,0,85.4,10,0,0,115,0,169,365,41,0,0,41,0,12,324,36,160,197,8,22,1,15,4,0,100,43,10.0
Terrance Green,176593,DI,OREGON,13,3,0,,0,0,264,0,0,57.3,62.2,83.2,58.9,64.0,68.0,0,2,0,0,,7.1,1,0,0,0.0,0,0,0,0,0,1,228,228,68,155,0,5,0,0,93,134,0,7,10,1,0,2,0,0,0,
Rodrick Pleasant,176596,CB,UCLA,10,6,0,50.0,1,0,324,1,0,73.7,72.2,84.9,53.2,64.3,60.0,0,0,0,0,22.0,17.6,9,7,6,75.3,25,0,0,64,508,307,609,8,0,0,8,0,3,601,3,299,25,11,36,2,50,0,2,218,135,8.7
Ashton Porter,176597,ED,OREGON,13,6,1,,0,0,264,0,0,60.0,67.5,83.7,57.8,71.8,84.3,2,5,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,211,210,0,28,118,64,0,1,104,106,1,4,11,0,0,8,0,0,0,
Blake Purchase,176598,ED,OREGON,13,8,0,66.7,0,0,264,0,0,64.3,67.2,28.7,62.0,72.1,89.8,3,9,0,1,12.0,0.0,0,0,2,38.9,4,1,0,22,1,51,308,255,0,0,254,1,0,53,109,148,28,16,23,3,6,13,0,30,35,7.5
A'Mauri Washington,176603,DI,OREGON,13,9,7,,0,0,264,0,0,61.1,80.3,69.5,71.6,82.0,60.8,2,18,0,0,,12.8,5,0,1,0.0,0,2,0,4,0,2,588,584,38,448,13,85,0,4,321,265,0,22,25,3,0,22,0,0,0,
Gavin Geweniger,176613,ED,STANFORD,1,0,0,,0,0,300,0,0,60.0,60.2,74.1,57.9,60.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,11,11,0,1,10,0,0,0,6,4,0,0,0,0,0,0,0,0,0,
Myles Libman,176621,WR,STANFORD,1,0,0,100.0,0,0,300,0,0,60.0,37.4,60.0,60.0,,,0,0,0,0,84.0,,0,0,1,158.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,84,76,84.0
Braden Marceau-Olayinka,176622,DI,STANFORD,12,5,0,100.0,0,0,300,0,0,48.2,67.1,10.6,63.7,75.6,69.8,2,10,0,0,0.0,6.3,1,0,3,79.2,1,0,0,1,0,1,276,275,131,135,0,9,0,1,158,117,0,9,10,1,1,12,0,0,6,0.0
Miles McGee,176623,LB,STANFORD,1,0,0,,0,0,300,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Aaron Morris,176624,CB,STANFORD,3,0,0,53.3,0,0,300,0,0,63.2,62.9,79.5,60.0,57.8,70.9,0,0,0,0,19.0,14.3,1,0,2,110.3,8,0,0,3,119,100,124,0,0,0,0,0,0,124,1,23,2,0,6,0,15,0,2,87,15,10.9
Che Ojarikre,176625,CB,STANFORD,12,6,0,69.2,0,0,300,0,0,50.1,53.7,0.0,65.9,79.9,70.1,0,1,0,0,54.0,11.8,4,1,4,109.2,27,0,0,42,292,273,435,4,0,0,4,0,2,431,6,156,95,7,24,0,39,1,1,383,95,14.2
Omar Staples,176629,DI,STANFORD,12,2,0,,0,1,300,0,0,59.5,67.1,81.4,62.5,69.1,69.2,2,8,0,0,,7.7,1,0,0,0.0,0,1,0,4,0,0,220,216,10,132,12,62,0,4,143,77,0,8,10,2,0,11,0,0,0,
