player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cole Turner,156239,WR,CLEMSON,12,10.3,3,64.0,57.1,4,7,0,5.9,1,-0.02,7,140,0,71.1,70.1,57.2,,57.3,0.0,0,1,23,0.0,0,182,1,43.0,16,94.5,172,11.0,20,62.8,25,0,89.0,162,144,100,6.3,9.0,0.84
Blake Bosma,145938,TE,W MICHIGAN,12,5.8,1,80.0,100.0,4,4,0,0.0,0,0.09,9,347,0,86.3,78.1,64.6,70.2,62.8,49.8,121,0,24,16.9,41,243,2,42.9,20,78.6,191,39.5,96,98.5,25,0,7.4,18,191,113,5.7,9.6,1.0
Luke Wysong,146110,WR,ARIZONA,12,7.9,3,84.0,50.0,1,2,0,8.7,2,0.21,12,109,0,64.7,82.6,63.1,,65.5,0.0,0,0,47,0.0,0,142,0,47.4,21,95.1,135,94.4,134,139.0,25,2,5.6,8,274,139,6.6,13.0,2.03
Noah Thomas,158678,WR,GEORGIA,12,13.3,4,64.0,50.0,4,8,1,5.9,1,0.19,12,173,0,71.9,69.7,59.8,,60.0,0.0,0,1,64,0.0,0,222,2,49.0,16,93.7,208,6.8,15,120.7,25,4,93.2,207,254,130,8.1,15.9,1.22
Taylor Bradshaw,174176,WR,GA SOUTHRN,12,4.7,3,66.7,33.3,1,3,0,11.1,2,0.22,8,174,0,58.8,69.5,55.9,70.5,56.5,2.7,5,1,22,2.7,5,184,0,49.4,16,94.0,173,85.9,158,76.9,24,1,10.3,19,131,115,7.2,8.2,0.76
London Humphreys,172616,WR,GEORGIA,12,14.8,2,75.0,50.0,2,4,0,10.0,2,0.23,14,173,1,61.3,26.0,65.2,,62.9,0.0,0,1,36,0.0,0,179,1,51.2,18,92.7,166,21.2,38,134.7,24,3,78.8,141,276,91,5.1,15.3,1.66
Derrick McFall,183252,HB,SMU,12,1.2,5,75.0,,0,0,0,14.3,3,0.19,5,287,0,50.6,80.0,69.2,81.2,59.8,0.0,0,0,27,19.7,23,117,0,42.6,18,74.4,87,14.5,17,120.7,24,2,13.7,16,163,163,9.1,9.1,1.87
Robert Henry Jr.,174094,HB,UTSA,11,-0.9,4,70.8,,0,0,0,10.5,2,-0.05,6,331,0,61.5,70.9,74.2,47.7,57.8,0.0,0,0,74,19.8,51,258,2,42.9,17,75.6,195,3.9,10,108.3,24,2,8.1,21,112,142,8.4,6.6,0.57
Lawson Luckie,173544,TE,GEORGIA,12,10.9,1,54.2,33.3,1,3,2,13.3,2,0.29,11,173,0,53.7,68.7,61.2,77.8,56.4,34.5,71,2,29,17.5,36,206,2,53.2,13,73.3,151,52.4,108,72.9,24,4,11.7,24,120,31,2.4,9.2,0.79
Stephon Johnson,157794,WR,HOUSTON,6,15.5,4,54.2,14.3,1,7,0,7.1,1,0.1,8,182,0,68.7,69.0,62.9,,64.7,0.0,0,0,74,0.0,0,178,2,42.1,13,92.1,164,20.8,37,122.7,24,2,79.2,141,275,104,8.0,21.2,1.68
Sam Phillips,149833,WR,IOWA,12,15.1,0,66.7,50.0,1,2,0,5.9,1,-0.11,14,192,0,70.9,70.4,62.5,,63.0,0.0,0,1,45,0.0,0,186,0,40.8,16,96.2,179,8.6,16,85.6,24,0,91.4,170,261,43,2.7,16.3,1.46
Isaiah Spencer,172908,WR,VA TECH,12,12.7,1,58.3,40.0,2,5,1,0.0,0,-0.18,9,337,0,83.8,80.0,58.9,,59.2,0.0,0,1,38,0.0,0,204,1,37.8,14,96.1,196,47.5,97,69.1,24,0,52.5,107,206,94,6.7,14.7,1.05
Josh Schuchts,188321,TE,UTEP,8,5.4,6,87.5,33.3,1,3,0,0.0,0,0.0,10,330,0,87.4,70.9,66.2,64.7,71.6,26.4,68,0,64,28.7,74,258,0,40.7,21,66.3,171,52.7,136,146.5,24,3,3.1,8,232,113,5.4,11.0,1.36
Ryder Kusch,199283,TE,TEMPLE,11,7.0,0,54.2,0.0,0,5,0,0.0,0,0.26,6,306,0,83.3,69.0,55.5,59.2,56.9,54.0,101,0,19,12.3,23,187,0,45.7,13,86.6,162,31.0,58,99.3,24,3,11.8,22,60,37,2.8,4.6,0.37
Ja'Mori Maclin,124211,WR,KENTUCKY,10,14.8,5,58.3,0.0,0,3,0,12.5,2,-0.16,11,202,1,57.6,27.9,61.1,65.4,61.2,0.6,1,2,44,0.6,1,173,2,38.1,14,91.9,159,15.6,27,51.6,24,0,83.8,145,205,55,3.9,14.6,1.29
Oscar Delp,157080,TE,GEORGIA,12,8.6,0,70.8,33.3,1,3,0,5.6,1,0.23,11,173,0,72.1,69.7,65.7,75.1,62.1,72.4,194,0,36,33.2,89,268,1,52.6,17,63.1,169,25.4,68,115.8,24,1,0.7,2,235,135,7.9,13.8,1.39
Fred Farrier II,145441,WR,KENTUCKY,11,13.4,4,45.8,25.0,1,4,0,8.3,1,-0.17,7,202,1,64.6,26.6,54.6,,55.3,0.0,0,1,33,0.0,0,150,0,35.7,11,95.3,143,34.7,52,59.0,24,1,65.3,98,128,66,6.0,11.6,0.9
Casey Cain,144727,WR,LIBERTY,12,13.8,1,41.7,0.0,0,2,0,9.1,1,0.02,7,206,0,64.9,68.2,56.9,,57.6,0.0,0,1,17,0.0,0,142,3,36.6,10,92.3,131,6.3,9,39.8,24,0,93.7,133,117,21,2.1,11.7,0.89
Kaden Shields-Dutton,189406,HB,FAU,11,1.5,6,70.8,50.0,1,2,0,0.0,0,0.0,6,165,0,85.5,86.0,75.8,85.8,64.4,0.0,0,0,18,24.2,47,194,0,40.6,17,71.1,138,4.6,9,93.8,24,1,0.5,1,108,94,5.5,6.4,0.78
Kirby Vorhees,177229,HB,WASH STATE,12,1.0,2,79.2,50.0,1,2,0,0.0,0,0.02,6,341,0,85.5,58.5,72.4,55.9,66.0,0.5,1,0,25,29.4,60,204,0,46.4,19,67.6,138,6.9,14,88.4,24,0,1.5,3,125,106,5.6,6.6,0.91
Koby Young,190823,WR,HOUSTON,12,20.0,1,41.7,25.0,2,8,0,0.0,0,-0.05,8,182,0,80.9,68.7,54.6,,53.3,0.0,0,2,43,0.0,0,256,0,43.8,10,91.8,235,14.1,36,29.7,24,0,85.9,220,159,38,3.8,15.9,0.68
Quentin Gibson,198298,WR,COLORADO,11,4.7,6,62.5,33.3,1,3,0,16.7,3,-0.35,3,143,0,45.4,77.7,55.4,,56.8,4.8,5,1,12,0.0,0,105,0,34.7,15,96.2,101,87.6,92,49.3,24,0,7.6,8,71,75,5.0,4.7,0.7
Antwan Raymond,190489,HB,RUTGERS,12,4.7,8,75.0,0.0,0,2,0,5.3,1,0.25,7,278,0,72.8,80.4,89.0,75.8,69.7,0.0,0,0,48,46.0,149,324,0,51.8,18,52.8,171,0.3,1,131.3,24,2,0.0,0,224,144,8.0,12.4,1.31
Brandon Chatman,162541,HB,NAVY,12,8.4,3,66.7,80.0,4,5,2,20.0,4,0.4,5,237,0,36.7,86.6,61.0,75.1,48.1,7.9,16,1,27,10.3,21,203,4,45.4,16,85.2,173,45.8,93,67.7,24,0,7.4,15,158,73,4.6,9.9,0.91
Xavier Townsend,158455,WR,IOWA STATE,10,8.2,4,75.0,50.0,2,4,0,5.3,1,0.13,10,193,0,73.0,77.7,69.5,,70.8,1.0,1,0,44,0.0,0,100,1,48.4,18,93.0,93,62.0,62,106.8,24,0,34.0,34,243,84,4.7,13.5,2.61
Tyler Brown,170003,WR,CLEMSON,12,4.6,3,79.2,50.0,2,4,0,5.0,1,-0.28,9,140,0,62.7,72.9,57.3,44.9,55.4,1.2,2,0,23,0.0,0,173,1,41.2,19,95.4,165,96.0,166,94.4,24,0,1.7,3,160,101,5.3,8.4,0.97
Coleman Bennett,142986,HB,KENNESAW,12,-1.9,13,75.0,,0,0,0,5.3,1,0.25,8,200,0,74.4,89.7,81.3,76.2,76.0,1.7,4,0,76,38.3,88,230,0,48.4,18,58.3,134,10.4,24,150.5,24,3,1.3,3,267,304,16.9,14.8,1.99
Kenyon Massey,191116,WR,UMASS,9,7.4,0,70.8,,0,0,0,0.0,0,-0.24,6,216,0,85.1,76.6,54.3,,55.5,0.0,0,0,22,0.0,0,177,1,36.5,17,96.0,170,96.0,170,79.2,24,0,4.0,7,104,31,1.8,6.1,0.61
Jameson Tucker,147090,WR,COAST CAR,12,17.5,1,45.8,0.0,0,1,1,15.4,2,-0.15,6,141,1,49.5,20.5,55.1,,56.7,0.0,0,2,75,0.0,0,124,2,34.5,11,93.5,116,4.8,6,69.3,24,2,95.2,118,207,76,6.9,18.8,1.78
Caleb Odom,184543,TE,OLE MISS,12,5.5,4,70.8,33.3,1,3,0,10.5,2,0.37,11,226,0,38.9,69.7,66.4,69.4,66.2,20.2,21,1,40,4.8,5,104,0,57.1,17,89.4,93,57.7,60,104.3,24,2,16.3,17,189,122,7.2,11.1,2.03
Cameron Monteiro,183274,WR,AKRON,12,11.6,0,37.5,42.9,3,7,0,35.7,5,-0.09,7,102,0,17.1,67.5,51.0,61.1,51.4,0.0,0,0,18,0.8,1,131,0,41.1,9,97.7,128,19.1,25,52.8,24,0,80.9,106,112,16,1.8,12.4,0.88
Shomari Lawrence,141839,HB,MO STATE,12,0.6,1,73.9,100.0,1,1,0,15.0,3,0.12,6,230,0,49.2,65.8,76.2,61.7,49.5,0.0,0,0,13,28.7,83,289,0,46.5,17,67.8,196,4.2,12,82.0,23,0,1.4,4,101,102,6.0,5.9,0.52
Elijah Tau-Tolliver,147785,HB,MICH STATE,12,0.3,2,78.3,0.0,0,1,0,5.3,1,0.06,7,223,0,72.8,85.3,74.0,42.8,72.8,0.0,0,1,32,17.5,24,137,2,49.6,18,78.8,108,4.4,6,73.7,23,0,3.6,5,139,150,8.3,7.7,1.29
Jordan Ross,191068,WR,COLO STATE,7,13.1,0,47.8,0.0,0,3,0,0.0,0,-0.16,3,144,0,82.2,69.2,54.4,,54.0,0.0,0,0,14,0.0,0,151,1,40.8,11,94.0,142,7.3,11,57.2,23,0,92.7,140,84,45,4.1,7.6,0.59
Cole Rusk,145753,TE,ILLINOIS,12,9.0,3,82.6,57.1,4,7,0,0.0,0,-0.03,10,187,0,86.3,70.4,79.3,67.1,82.0,54.8,74,0,27,13.3,18,135,1,45.3,19,82.2,111,41.5,56,120.5,23,1,3.7,5,217,60,3.2,11.4,1.95
Dom Dorwart,184115,WR,OHIO,9,16.8,1,43.5,66.7,4,6,0,0.0,0,0.01,4,259,0,81.5,68.2,52.5,,52.5,0.0,0,0,35,0.0,0,212,2,50.2,10,94.8,201,7.5,16,58.1,23,0,92.5,196,109,23,2.3,10.9,0.54
Simeon Evans,147304,WR,N TEXAS,8,8.0,6,65.2,50.0,1,2,0,21.1,4,0.11,6,251,1,34.9,41.0,54.1,,53.3,0.0,0,0,30,0.0,0,113,2,47.7,15,96.5,109,8.0,9,79.1,23,0,92.0,104,125,52,3.5,8.3,1.15
Ed Small,199243,WR,TCU,6,7.0,4,69.6,40.0,2,5,0,15.8,3,0.21,8,305,0,47.2,74.0,64.2,,64.3,4.4,4,0,41,0.0,0,91,0,50.6,16,95.6,87,82.4,75,122.7,23,2,12.1,11,186,115,7.2,11.6,2.14
Rahsul Faison,176482,HB,S CAROLINA,12,-0.5,6,82.6,,0,0,0,5.0,1,-0.15,6,289,0,73.6,73.2,68.8,50.7,59.9,7.0,17,1,33,22.1,54,244,0,38.3,19,73.8,180,2.5,6,69.9,23,0,1.2,3,118,150,7.9,6.2,0.66
Drew Biber,145117,TE,MINNESOTA,12,6.0,2,78.3,50.0,4,8,0,0.0,0,0.03,5,225,0,85.1,69.9,61.9,71.9,58.1,40.3,79,1,21,7.1,14,196,0,43.3,18,89.3,175,39.3,77,73.2,23,0,18.9,37,136,47,2.6,7.6,0.78
Telly Johnson Jr.,188420,HB,N ILLINOIS,12,2.0,5,69.6,,0,0,0,11.1,2,-0.35,2,254,0,60.2,65.5,71.6,38.2,55.4,0.0,0,0,17,21.0,30,143,0,34.3,16,73.4,105,9.1,13,77.6,23,0,2.1,3,97,109,6.8,6.1,0.92
Kaytron Allen,164158,HB,PENN STATE,12,-1.7,5,78.3,0.0,0,2,0,5.3,1,0.01,3,266,1,72.8,85.5,89.7,67.1,51.0,0.5,1,1,11,28.3,58,205,1,47.7,18,69.3,142,7.3,15,61.1,23,0,4.9,10,68,109,6.1,3.8,0.48
Alex Honig,144681,TE,UCONN,12,7.9,1,56.5,50.0,2,4,0,18.8,3,0.36,8,146,0,43.3,69.7,69.1,71.6,64.7,72.3,159,0,40,45.0,99,220,0,55.8,13,51.4,113,22.3,49,118.1,23,3,4.5,10,162,94,7.2,12.5,1.43
Alex Bauman,158407,TE,MIAMI FL,13,5.4,1,65.2,50.0,1,2,0,6.3,1,0.28,6,220,0,71.1,69.5,52.3,76.3,52.4,54.0,128,0,33,23.2,55,237,1,52.2,15,73.8,175,35.0,83,95.0,23,1,3.8,9,133,110,7.3,8.9,0.76
Jevon Jackson,149110,HB,UAB,12,-0.1,2,82.6,0.0,0,1,0,0.0,0,0.15,6,321,0,85.5,90.5,81.0,26.1,69.5,0.5,1,0,27,28.1,54,192,0,50.0,19,70.3,135,2.6,5,102.0,23,1,3.6,7,115,132,6.9,6.1,0.85
Sebastian Brown,129607,WR,KENT STATE,12,12.6,1,52.2,40.0,2,5,0,7.7,1,-0.17,6,201,0,66.4,68.6,55.9,,56.9,0.0,0,1,36,0.0,0,177,0,33.5,12,93.8,166,6.2,11,68.8,23,1,93.2,165,148,48,4.0,12.3,0.89
Myles Montgomery,144232,HB,UCF,11,-0.8,3,73.9,,0,0,0,5.6,1,0.0,5,323,0,71.9,90.1,76.9,28.5,56.7,0.0,0,0,64,22.0,53,241,0,45.3,17,76.3,184,6.6,16,96.6,23,0,5.0,12,182,226,13.3,10.7,0.99
Will Henderson III,190255,HB,UTSA,12,-1.6,2,78.3,0.0,0,2,1,14.3,3,0.12,7,331,0,52.1,88.4,83.4,29.5,65.2,0.5,1,0,16,19.4,38,196,1,52.2,18,76.0,149,8.7,17,97.8,23,1,4.1,8,92,144,8.0,5.1,0.62
Jaylan Brown,190310,WR,UTEP,9,12.7,0,43.5,28.6,2,7,0,9.1,1,-0.08,5,330,0,66.4,68.5,58.5,,58.1,0.7,1,1,34,0.0,0,144,0,38.1,10,87.5,126,16.7,24,38.9,23,0,82.6,119,103,19,1.9,10.3,0.82
Brady Anderson,190493,WR,ARMY,11,23.9,0,60.9,50.0,2,4,0,6.7,1,0.24,14,114,0,68.7,69.7,78.9,74.4,85.5,29.2,35,3,68,5.8,7,120,0,42.3,14,87.5,105,10.0,12,94.3,23,2,60.8,73,381,82,5.9,27.2,3.63
Julian Gray,143994,HB,LIBERTY,8,2.9,4,78.3,0.0,0,2,0,10.0,2,0.05,7,206,0,62.7,78.1,66.9,39.8,71.0,0.0,0,0,72,15.4,14,91,0,46.6,18,81.3,74,36.3,33,120.7,23,1,16.5,15,218,193,10.7,12.1,2.95
Christian Ross,169953,TE,MEMPHIS,11,6.5,8,73.9,50.0,1,2,0,0.0,0,0.13,8,218,0,85.1,70.5,62.4,69.8,63.3,65.9,137,1,37,15.4,32,208,2,50.0,17,78.4,163,33.2,69,91.6,23,1,1.0,2,174,111,6.5,10.2,1.07
Bryson Canty,148731,WR,KANSAS,11,15.3,0,47.8,66.7,2,3,0,8.3,1,0.03,9,198,0,66.4,68.5,64.2,,64.2,0.0,0,0,31,0.0,0,108,1,40.4,11,96.3,104,26.9,29,84.7,23,1,73.1,79,156,37,3.4,14.2,1.5
George Dimopoulos,188413,WR,N ILLINOIS,8,7.4,0,50.0,33.3,1,3,0,0.0,0,-0.29,4,254,1,82.2,22.0,53.5,,55.5,0.0,0,1,19,0.0,0,146,0,30.4,11,94.5,138,42.5,62,37.3,22,0,57.5,84,58,17,1.5,5.3,0.42
Jahlil McClain,176467,WR,FRESNO ST,12,11.0,3,59.1,100.0,1,1,0,0.0,0,-0.19,8,169,0,82.7,68.7,56.1,,56.9,0.0,0,0,43,0.0,0,193,0,41.9,13,96.4,186,68.4,132,98.5,22,1,31.6,61,169,50,3.8,13.0,0.91
Julian Nixon,146942,TE,LA MONROE,12,7.0,0,68.2,50.0,2,4,0,11.8,2,-0.07,10,209,0,57.3,71.1,62.5,62.2,70.1,59.5,103,1,24,39.3,68,173,2,38.1,15,57.2,99,26.6,46,83.7,22,1,1.7,3,151,84,5.6,10.1,1.53
Jeron Askren,185519,TE,MO STATE,12,7.9,0,72.7,50.0,1,2,1,5.9,1,0.21,10,230,0,70.9,69.5,57.9,71.0,61.6,84.5,201,1,75,26.1,62,238,2,47.1,16,70.6,168,9.7,23,123.9,22,5,4.6,11,214,112,7.0,13.4,1.27
Tobias Merriweather,156980,WR,UTAH,7,18.6,2,36.4,33.3,1,3,0,20.0,2,0.29,5,328,0,30.0,67.5,53.5,,57.1,0.0,0,1,36,0.0,0,113,2,48.1,8,92.0,104,11.5,13,34.3,22,0,88.5,100,110,31,3.9,13.8,1.06
Amorion Walker,158547,WR,MIDDLE TN,10,9.7,4,68.2,100.0,1,1,0,11.8,2,-0.04,7,224,0,57.1,69.2,52.6,,53.4,0.0,0,0,41,0.0,0,222,2,45.2,15,93.7,208,15.3,34,111.2,22,1,84.7,188,196,94,6.3,13.1,0.94
DeCorion Temple,163121,TE,C MICHIGAN,12,7.2,2,68.2,66.7,2,3,0,0.0,0,0.16,8,134,0,69.9,69.2,55.0,64.2,57.0,73.5,164,1,19,30.9,69,223,4,48.8,15,65.5,146,9.9,22,95.1,22,2,14.8,33,131,52,3.5,8.7,0.9
Eric Holley III,163154,WR,TOLEDO,12,11.0,1,63.6,0.0,0,3,0,22.2,4,0.11,8,316,0,26.9,69.2,54.8,,53.5,1.9,3,1,26,0.0,0,160,3,46.8,14,96.3,154,21.3,34,86.6,22,1,76.9,123,186,56,4.0,13.3,1.21
Antonio Meeks,168551,WR,LOUISVILLE,12,11.9,4,63.6,16.7,1,6,0,6.7,1,-0.09,9,210,0,69.9,70.3,62.3,,61.4,0.0,0,1,23,0.0,0,164,0,47.1,14,95.7,157,3.7,6,67.0,22,0,96.3,158,163,59,4.2,11.6,1.04
Javarius Green,183330,WR,N CAROLINA,9,16.4,0,54.5,25.0,1,4,0,0.0,0,-0.05,7,245,0,82.7,77.5,57.8,,59.7,0.0,0,1,39,0.0,0,162,4,45.3,12,92.6,150,22.2,36,56.1,22,0,77.8,126,145,61,5.1,12.1,0.97
Cam Edwards,158615,HB,UCONN,12,1.0,5,86.4,,0,0,0,5.0,1,0.4,8,146,0,73.6,91.1,82.4,69.3,62.2,0.0,0,0,34,28.2,85,301,0,53.5,19,69.1,208,2.3,7,117.2,22,1,5.6,17,187,167,8.8,9.8,0.9
Channing Goodwin,190830,WR,MICHIGAN,12,11.3,2,50.0,50.0,1,2,0,26.7,4,0.06,7,222,0,26.4,68.7,52.3,62.1,51.8,0.0,0,0,39,0.7,1,143,0,44.4,11,98.6,141,36.4,52,71.2,22,0,62.2,89,145,80,7.3,13.2,1.03
Braylin Presley,157793,HB,TULSA,11,3.5,1,81.8,,0,0,0,14.3,3,0.18,7,320,0,52.1,80.4,76.3,79.9,69.5,2.8,2,0,22,9.7,7,72,0,54.3,18,88.9,64,25.0,18,103.6,22,1,20.8,15,115,96,5.3,6.4,1.8
Noah Whittington,123472,HB,OREGON,11,1.5,0,77.3,0.0,0,1,0,10.5,2,0.12,4,264,0,52.1,88.7,86.1,76.4,54.1,0.0,0,0,12,24.8,38,153,0,45.1,17,69.9,107,12.4,19,98.3,22,1,8.5,13,88,65,3.8,5.2,0.82
Wyatt Sullivan,156534,TE,USF,12,4.6,3,77.3,0.0,0,1,1,5.6,1,0.43,9,327,0,72.8,69.9,59.2,61.8,65.6,41.0,77,0,30,30.3,57,188,1,54.2,17,66.0,124,34.0,64,130.3,22,2,5.9,11,177,126,7.4,10.4,1.43
Jam Miller,157003,HB,ALABAMA,10,-0.2,1,81.8,,0,0,0,14.3,3,0.31,8,103,0,52.1,78.2,66.5,42.4,54.5,9.8,19,0,14,23.7,46,194,1,49.2,18,73.7,143,5.7,11,87.1,22,0,11.3,22,108,120,6.7,6.0,0.76
JoJo Earle,146588,WR,UNLV,12,8.0,5,72.7,50.0,1,2,0,11.1,2,0.06,8,325,1,58.8,31.3,62.1,,59.4,0.0,0,0,37,0.0,0,131,1,45.1,16,93.1,122,91.6,120,95.5,22,0,8.4,11,173,94,5.9,10.8,1.42
Jordan Allen,199699,WR,GA TECH,8,3.4,6,90.9,100.0,1,1,0,4.8,1,0.64,9,176,0,74.4,73.0,82.2,,80.1,0.0,0,0,78,0.0,0,69,0,63.6,20,95.7,66,92.8,64,118.8,22,0,5.8,4,316,275,13.8,15.8,4.79
Eric Richardson,200047,WR,WYOMING,12,9.8,1,45.5,0.0,0,4,0,28.6,4,-0.15,6,351,0,24.6,68.7,54.2,,53.2,0.0,0,1,41,0.0,0,136,0,42.5,10,93.4,127,25.0,34,57.4,22,1,75.0,102,112,42,4.2,11.2,0.88
Jalen Moss,163408,WR,ARIZONA ST,8,9.0,5,50.0,0.0,0,4,0,8.3,1,0.0,7,110,0,51.7,68.5,58.3,,60.1,0.0,0,0,38,0.0,0,156,0,39.6,11,95.5,149,39.7,62,71.0,22,0,60.3,94,144,69,6.3,13.1,0.97
Tavierre Dunlap,132720,HB,E MICHIGAN,11,-0.1,4,90.9,100.0,3,3,0,4.8,1,-0.03,4,160,0,74.4,87.7,74.0,62.3,74.3,0.0,0,1,39,28.7,45,157,0,44.1,20,68.8,108,2.5,4,70.1,22,0,1.9,3,118,132,6.6,5.9,1.09
Nate Boerkircher,129676,TE,TEXAS A&M,13,6.6,1,86.4,75.0,3,4,0,5.0,1,0.3,13,312,0,73.6,71.6,74.6,64.7,67.5,69.0,169,0,28,24.9,61,245,0,53.8,19,72.2,177,22.9,56,143.8,22,3,6.5,16,198,76,4.0,10.4,1.12
Cade Keith,189710,TE,NEW MEXICO,12,6.8,1,90.9,100.0,1,1,0,0.0,0,0.13,10,241,0,86.3,70.4,71.3,66.2,78.0,65.4,102,2,45,17.9,28,156,0,45.8,20,75.6,118,23.7,37,116.3,22,3,10.3,16,253,129,6.5,12.7,2.14
Jamal Roberts,175912,HB,MISSOURI,12,1.0,4,77.3,100.0,1,1,0,5.6,1,-0.03,6,229,0,71.9,88.4,76.5,26.3,58.7,0.0,0,0,39,33.7,82,243,1,41.6,17,63.8,155,3.3,8,108.0,22,1,4.9,12,139,130,7.6,8.2,0.9
Olsen Patt-Henry,170022,TE,CLEMSON,11,6.9,0,72.7,85.7,6,7,0,20.0,4,0.18,7,140,0,36.9,69.5,54.2,71.3,51.5,45.2,99,1,25,24.2,53,219,0,49.3,16,73.1,160,47.0,103,67.6,22,0,5.9,13,126,40,2.5,7.9,0.79
Ty Robinson,146317,WR,BALL ST,10,12.5,0,50.0,57.1,4,7,0,15.4,2,-0.3,6,117,0,49.5,68.4,58.2,,55.9,0.0,0,0,21,0.0,0,136,0,29.5,11,92.6,126,8.8,12,65.2,22,0,91.2,124,113,10,0.9,10.3,0.9
Sam Jackson V,144682,QB,OKLA STATE,12,7.7,0,45.5,20.0,1,5,0,9.1,1,-0.25,6,262,1,67.5,43.7,52.1,,61.7,0.0,0,1,26,0.0,0,219,4,33.2,10,56.2,123,58.4,128,37.3,22,0,3.2,7,86,29,2.9,8.6,0.7
Marcus Brown,188856,WR,STANFORD,10,5.5,2,54.5,33.3,1,3,0,14.3,2,-0.53,6,300,0,52.0,68.5,61.1,,61.5,3.7,3,0,21,0.0,0,81,0,28.6,12,95.1,77,91.4,74,79.0,22,1,4.9,4,86,43,3.6,7.2,1.12
Kenji Christian,144072,HB,TOLEDO,12,4.6,5,76.2,,0,0,0,11.1,2,0.11,8,316,0,58.6,73.5,74.0,33.4,62.6,0.0,0,1,42,21.8,22,101,0,49.5,16,77.2,78,9.9,10,97.9,21,1,5.0,5,183,124,7.8,11.4,2.35
Jason Patterson,184636,HB,KENTUCKY,11,-0.7,4,81.0,33.3,1,3,1,5.6,1,-0.11,5,202,0,71.9,83.3,72.7,26.6,72.4,0.0,0,0,19,12.1,12,99,1,45.1,17,83.8,83,2.0,2,99.4,21,1,15.2,15,85,108,6.4,5.0,1.02
Finn Hogan,145726,WR,BOWL GREEN,12,14.6,1,61.9,50.0,2,4,0,0.0,0,-0.29,9,122,0,83.3,69.0,61.1,,61.6,0.0,0,2,24,0.0,0,204,1,38.0,13,94.1,192,2.5,5,50.4,21,0,97.5,199,183,48,3.7,14.1,0.95
Khalil Dinkins,145087,TE,PENN STATE,12,7.8,1,66.7,66.7,2,3,1,6.7,1,0.21,6,266,0,68.7,69.0,56.2,69.6,50.1,61.5,131,1,40,27.7,59,213,3,48.5,14,70.0,149,26.3,56,102.7,21,2,10.3,22,167,69,4.9,11.9,1.12
La'Don Bryant,188410,WR,N ILLINOIS,12,13.4,0,28.6,50.0,1,2,0,14.3,1,-0.36,2,254,0,56.4,66.7,48.5,,48.1,0.0,0,1,13,0.0,0,165,0,34.0,6,94.5,156,8.5,14,19.7,21,0,91.5,151,40,11,1.8,6.7,0.26
Omari Arnold,158336,HB,GA SOUTHRN,11,-1.3,3,76.2,100.0,1,1,0,15.8,3,0.16,6,174,0,47.5,67.3,84.9,76.2,60.0,1.7,4,0,41,22.8,53,232,0,44.7,16,70.7,164,9.5,22,120.3,21,1,7.3,17,196,234,14.6,12.3,1.2
Christian Bentancur,189360,TE,CLEMSON,12,8.6,3,85.7,50.0,2,4,0,0.0,0,0.18,7,140,0,85.1,70.2,62.2,71.0,62.7,39.2,62,1,45,14.6,23,158,2,45.9,18,79.1,125,53.2,84,123.3,21,3,5.1,8,186,93,5.2,10.3,1.49
Jerand Bradley,144761,WR,KANSAS ST,9,12.5,1,61.9,0.0,0,2,0,7.1,1,0.0,9,199,0,67.5,68.7,66.3,,66.3,0.0,0,1,65,0.0,0,104,0,45.6,13,99.0,103,17.3,18,102.1,21,2,82.7,86,184,67,5.2,14.2,1.79
Michael Masunas,158390,TE,MICH STATE,12,8.3,3,90.5,50.0,1,2,0,5.0,1,0.2,13,223,0,73.6,70.1,76.8,72.8,88.1,93.9,184,0,28,43.4,85,196,1,48.9,19,53.6,105,2.6,5,152.3,21,3,2.6,5,232,81,4.3,12.2,2.21
Michael Kirch,133696,TE,FAU,11,5.9,0,71.4,60.0,3,5,0,6.3,1,0.13,9,165,0,57.1,69.2,58.8,66.2,63.5,59.9,136,1,41,36.1,82,227,3,45.3,15,59.5,135,27.3,62,112.9,21,3,7.9,18,159,79,5.3,10.6,1.18
Donovan Murph,205382,WR,S CAROLINA,12,12.0,1,66.7,0.0,0,1,0,6.7,1,0.15,11,289,0,68.7,69.0,61.0,62.1,61.8,0.0,0,0,38,0.6,1,180,0,44.0,14,96.7,174,15.6,28,112.6,21,1,84.4,152,197,56,4.0,14.1,1.13
Rico Scott,191140,WR,ALABAMA,13,11.8,4,52.4,50.0,2,4,0,8.3,1,0.11,7,103,0,64.6,69.5,56.3,61.1,57.6,0.0,0,0,25,0.7,1,152,1,45.2,11,95.4,145,32.2,49,96.9,21,2,67.8,103,98,58,5.3,8.9,0.68
