player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Emory Williams,170099,QB,MIAMI FL,5,53.1,0,220,64.5,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,49,0,21,0,0,26,0
Nick Poulos,188474,QB,OHIO,4,55.3,0,259,52.5,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,47,0,13,0,0,26,0
Josh Altsman,162768,TE,PITTSBURGH,7,56.5,0,268,70.7,65.6,50.0,0,1,8,29.6,31.0,93.7,0,1,0,26,0,0,0,46,9,29,0,0,17,18
Khristian Martin,188254,QB,MARYLAND,5,53.1,0,215,82.1,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,49,0,20,0,0,26,0
Dillon Galloway,198103,TE,APP STATE,5,53.1,0,108,54.5,71.5,46.2,0,0,6,22.2,25.8,100.0,0,0,0,26,0,0,0,49,8,31,0,0,18,37
Myles Kitt-Denton,121392,WR,S DIEGO ST,4,78.8,0,284,58.5,,61.3,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,33,0,7,0,0,26,0
Eli Sanders,144541,HB,USC,6,19.5,0,326,68.9,57.8,53.7,0,0,11,16.2,16.7,100.0,0,0,0,26,0,0,0,133,12,72,0,0,14,0
Benjamin Hall,174038,HB,N CAROLINA,11,15.5,0,245,69.3,48.2,56.8,0,1,11,14.7,16.9,86.4,0,2,1,26,0,0,0,168,14,83,0,0,12,0
Bryson Hammer,176105,WR,TOLEDO,9,55.3,0,316,59.5,,41.8,0,0,0,0.0,0.0,,1,0,0,26,0,0,0,47,0,21,0,0,26,3
Jaron Glover,158382,WR,MISS STATE,6,66.7,0,227,54.6,,61.5,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,39,0,13,0,0,26,0
John Alan Richter,156999,QB,TOLEDO,3,46.4,0,316,73.8,,60.0,0,0,0,0.0,0.0,,1,0,0,26,0,0,0,56,0,30,0,0,26,0
Cole Adams,134273,WR,ALABAMA,4,53.1,0,103,73.6,,43.3,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,49,0,23,0,0,26,1
Robert Briggs,163425,HB,SO MISS,10,16.0,0,296,63.1,22.5,43.2,1,1,14,16.3,17.7,92.9,0,2,0,26,0,0,0,162,17,96,0,0,9,1
Thomas Wadsworth,158456,TE,UCF,6,70.3,0,323,66.4,67.3,59.6,0,0,3,21.4,21.4,100.0,0,0,0,26,0,0,0,37,3,14,0,0,23,26
TJ Washington Jr.,170178,HB,IOWA,8,29.2,0,192,67.2,69.0,63.4,0,0,10,21.7,21.7,100.0,0,0,0,26,0,0,0,89,10,46,0,0,16,0
Justin Cesaire,205357,T,RUTGERS,3,100.0,0,278,68.1,79.5,73.9,0,0,10,100.0,100.0,100.0,1,0,0,26,0,0,0,26,11,11,0,25,15,0
Justin Olson,99695,WR,CHARLOTTE,2,45.6,0,136,63.1,,48.4,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,57,0,31,0,0,26,3
Colten Christian,190716,G,TULSA,8,100.0,0,320,59.9,78.9,57.9,0,0,3,100.0,100.0,100.0,0,0,0,26,0,10,9,26,3,3,0,0,23,6
Walker Wallace,204546,TE,VIRGINIA,7,81.3,0,335,63.3,77.6,65.5,0,0,5,45.5,45.5,100.0,0,0,0,26,0,0,2,32,5,11,0,0,21,25
Nate Johnson,158489,WR,UTAH,9,35.6,0,328,75.4,61.1,60.4,0,0,1,4.2,4.0,100.0,0,0,0,26,0,0,0,73,1,25,0,0,25,0
Brody Dalton,145465,TE,ALABAMA,6,72.2,0,103,75.1,29.9,66.1,0,1,1,10.0,9.1,50.0,0,1,0,26,0,0,0,36,1,11,0,4,25,25
Darius Curry,191052,QB,COLO STATE,5,16.1,0,144,58.6,,60.1,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,161,0,130,0,0,26,0
Tanner Rubinstein,198646,TE,TOLEDO,6,100.0,0,316,49.5,65.6,49.6,0,0,1,100.0,100.0,100.0,0,0,0,26,0,0,0,26,1,1,0,0,25,23
Cam Davis,72376,HB,MINNESOTA,12,17.3,0,225,63.9,40.6,52.3,0,2,18,16.8,16.5,94.4,0,2,0,26,0,0,0,150,18,109,0,0,8,0
Isaiah Butler-Tanner,204434,TE,UTSA,4,86.7,0,331,57.3,69.3,58.9,0,0,3,42.9,42.9,100.0,0,0,0,26,0,0,0,30,3,7,0,0,23,22
Max Johnson,124099,QB,N CAROLINA,4,20.2,0,245,51.8,,60.2,0,0,0,0.0,0.0,,1,0,0,26,0,0,0,129,0,100,0,0,26,0
Tuli Tagovailoa-Amosa,199152,WR,S JOSE ST,10,24.8,0,285,54.7,,72.6,0,0,0,0.0,0.0,,1,0,0,26,0,0,0,105,0,79,0,0,26,1
DeAndre Carter,191268,G,AUBURN,5,100.0,0,115,64.3,79.3,62.2,0,0,10,100.0,100.0,100.0,0,0,0,26,0,21,0,26,10,10,5,0,16,0
Jordan Martin,190105,WR,TEXAS ST,7,70.3,0,314,55.3,,63.9,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,37,0,11,0,0,26,0
Tramell Jones Jr.,200122,QB,FLORIDA,2,37.1,0,163,65.0,,60.0,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,70,0,43,0,0,26,0
Carterrious Brown,199175,WR,SMU,3,51.0,0,287,59.1,,57.4,0,0,0,0.0,0.0,,0,0,0,26,0,0,0,51,0,25,0,0,26,0
Kendall Walton,198356,G,E CAROLINA,4,100.0,0,156,57.4,73.3,56.1,0,0,5,100.0,100.0,100.0,0,0,0,25,0,25,0,25,5,5,0,0,20,0
Jake Merklinger,184888,QB,TENNESSEE,4,46.3,0,307,81.6,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,54,0,28,0,0,25,0
Bennett Ringleb,173312,T,TULSA,5,100.0,0,320,56.1,74.5,52.6,0,0,7,100.0,100.0,100.0,0,0,0,25,0,0,0,25,8,8,0,19,17,6
Kaderris Roberts,149713,HB,BOWL GREEN,10,16.7,0,122,62.8,74.6,65.2,0,0,4,5.0,4.9,100.0,0,0,0,25,0,0,0,150,4,82,0,0,21,0
David Ndukwe,123458,T,HOUSTON,2,100.0,0,182,52.5,0.0,66.5,0,2,10,100.0,100.0,90.0,0,2,0,25,0,0,25,25,11,11,0,0,14,0
Landon Baptiste,176334,WR,LA LAFAYET,7,61.0,0,207,57.9,,70.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,41,0,16,0,0,25,0
Elijah Thomas,199044,WR,OKLAHOMA,4,67.6,0,261,61.6,,88.5,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,37,0,12,0,0,25,0
Witten Van Hoy,199268,T,TCU,4,100.0,0,305,86.5,77.2,84.0,0,0,6,100.0,100.0,100.0,0,0,0,25,0,0,0,25,6,6,0,22,19,3
Jaden Hamm,173074,TE,KANSAS,7,92.6,0,198,56.5,72.7,55.0,0,0,4,66.7,66.7,100.0,0,0,0,25,0,0,0,27,4,6,0,0,21,17
Carson Tabaracci,156138,TE,USC,9,69.4,0,326,55.2,72.6,54.7,0,0,1,9.1,8.3,100.0,1,0,0,25,0,0,0,36,1,12,0,0,24,17
Darion Rivers,170379,T,NC STATE,2,100.0,0,248,55.6,59.9,53.9,0,0,11,100.0,100.0,100.0,0,0,0,25,0,0,25,25,11,11,0,0,14,0
Jaylen Henderson,146054,QB,W VIRGINIA,5,32.9,0,343,54.3,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,76,0,26,0,0,25,0
Blaze Berlowitz,171066,QB,VANDERBILT,6,42.4,0,333,57.2,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,59,0,21,0,0,25,0
Alex Adams,124085,WR,AKRON,2,48.1,0,102,53.0,,85.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,52,0,27,0,0,25,0
Ka'Morreun Pimpton,172490,TE,TCU,4,73.5,0,305,65.2,70.4,59.8,0,0,2,18.2,25.0,100.0,0,0,0,25,0,0,0,34,3,12,0,0,22,23
Zavier Short,158105,WR,MARSHALL,4,73.5,0,214,49.8,,38.3,0,0,0,0.0,0.0,,1,0,0,25,0,0,0,34,0,9,0,0,25,0
Kyle Koch,190614,WR,N TEXAS,7,86.2,0,251,54.2,,70.7,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,29,0,4,0,0,25,1
Andrew Paul,124736,HB,JVILLE ST,9,39.1,0,196,63.5,77.5,41.5,0,0,4,21.1,21.1,100.0,0,0,0,25,0,0,0,64,4,19,0,0,21,0
Abel Hoopii,199180,G,SMU,4,100.0,0,287,64.2,73.7,62.8,0,0,6,100.0,100.0,100.0,0,0,0,25,0,0,0,25,6,6,20,5,19,0
AJ Ia,198128,TE,ARIZONA ST,3,71.4,0,110,62.2,67.4,57.4,0,0,1,9.1,9.1,100.0,0,0,0,25,0,0,0,35,1,11,0,0,24,22
KJ Jackson,184386,QB,ARKANSAS,5,26.0,0,111,78.7,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,96,0,67,0,0,25,0
Zeke Wimbush,174803,TE,VA TECH,10,47.2,0,337,43.2,53.3,56.2,0,1,4,13.8,12.5,87.5,2,1,0,25,0,0,0,53,4,32,0,0,21,23
Isiah Stoudemire,199561,G,W KENTUCKY,2,100.0,0,346,66.8,65.6,66.6,0,0,6,100.0,100.0,100.0,0,0,0,25,0,0,0,25,9,9,24,0,16,1
Kayden McGee,188492,WR,UNLV,7,61.0,0,325,78.9,,61.2,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,41,0,12,0,0,25,0
Ashton Hollins,158207,WR,ILLINOIS,9,52.1,0,187,70.8,,60.6,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,48,0,23,0,0,25,0
Ryan Niblett,176181,WR,TEXAS,10,37.9,0,311,63.8,67.8,32.8,0,0,1,2.9,2.7,100.0,0,0,0,25,0,0,0,66,1,37,0,0,24,0
Blake Cherry,200100,G,ARKANSAS,3,100.0,0,111,61.8,81.5,57.3,0,0,12,100.0,100.0,100.0,0,0,0,25,0,22,0,25,13,13,0,0,12,3
Andre Greene Jr.,162748,WR,VIRGINIA,3,62.5,0,335,54.6,,61.2,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,40,0,15,0,0,25,0
Aiden Howard,188280,T,MIAMI OH,6,100.0,0,221,66.3,,65.0,0,0,0,,,,0,0,0,25,0,0,17,25,0,0,0,6,25,2
Greg Genross,189929,TE,W VIRGINIA,5,80.6,0,343,48.3,70.6,48.5,0,0,4,40.0,40.0,100.0,0,0,0,25,0,0,0,31,4,10,0,0,21,25
Deuce Bailey,198907,QB,MO STATE,3,22.7,0,230,61.4,,60.0,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,110,0,63,0,0,25,0
William Huntsinger,150677,C,TEXAS A&M,2,100.0,0,312,55.1,77.3,54.0,0,0,7,100.0,100.0,100.0,0,0,0,25,25,0,0,25,7,7,0,0,18,0
Mike Wright Jr.,124366,QB,E CAROLINA,10,35.2,0,156,69.8,,53.8,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,71,0,23,0,0,25,0
Tye Edwards,158816,HB,W VIRGINIA,4,37.3,0,343,72.7,81.6,48.3,0,0,10,43.5,45.8,100.0,0,0,0,25,0,0,0,67,11,24,0,0,14,0
Jalen Hale,172377,WR,ALABAMA,4,51.0,0,103,49.1,,59.5,0,0,0,0.0,0.0,,1,0,0,25,0,0,0,49,0,24,0,0,25,0
Tyrell Simmons Jr.,188160,WR,BUFFALO,5,78.1,0,126,51.7,,47.6,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,32,0,7,0,0,25,0
Marcus Simien,163413,G,FRESNO ST,1,100.0,0,169,54.1,79.7,51.3,0,0,8,100.0,100.0,100.0,0,0,0,25,0,7,0,25,8,8,18,0,17,0
Bryce Dorsey,193162,WR,MEMPHIS,7,56.8,0,218,61.7,,59.2,0,0,0,0.0,0.0,,0,0,0,25,0,0,0,44,0,19,0,0,25,1
Josh Dallas,158343,WR,GA SOUTHRN,2,36.9,0,174,60.8,,58.3,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,65,0,39,0,0,24,4
Markus Allen,145160,WR,MISS STATE,4,64.9,0,227,46.6,,47.0,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,37,0,13,0,0,24,0
Marcus Harrison,191149,T,GEORGIA,2,100.0,0,173,64.5,18.3,71.2,0,0,12,100.0,100.0,100.0,0,0,0,24,0,18,6,24,12,12,0,0,12,0
Jake Steele,157843,T,BOISE ST,5,100.0,0,120,55.1,73.4,70.8,0,0,2,100.0,100.0,100.0,2,0,0,24,0,0,0,24,2,2,5,18,22,0
Larry Crawford,183888,G,HOUSTON,5,100.0,0,182,58.6,60.4,57.8,0,0,7,100.0,100.0,100.0,0,0,0,24,0,22,0,24,8,8,1,0,16,1
Tama Amisone,199154,QB,S JOSE ST,8,21.1,0,285,65.6,72.2,60.0,0,0,1,1.6,1.6,100.0,1,0,0,24,0,0,0,114,1,64,0,0,23,0
Vance Bolyard,170039,TE,DUKE,3,100.0,0,154,63.5,64.5,62.6,0,0,1,100.0,100.0,100.0,0,0,0,24,0,0,0,24,1,1,0,0,23,18
Caleb Hood,143964,HB,N CAROLINA,5,28.2,0,245,61.8,82.4,52.5,0,0,7,13.7,16.7,100.0,0,0,0,24,0,0,0,85,9,54,0,0,15,1
Bryce Parson,188473,C,OHIO,4,100.0,0,259,68.6,69.5,66.0,0,0,2,100.0,100.0,100.0,0,0,0,24,24,0,0,24,2,2,0,0,22,0
Jaylin Lucas,156396,HB,FLORIDA ST,12,27.0,0,167,67.7,69.6,57.8,0,0,1,2.6,2.6,100.0,0,0,0,24,0,0,0,89,1,39,0,0,23,0
Jet Thompson,158368,WR,UTEP,4,51.1,0,330,49.2,,63.7,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,47,0,23,0,0,24,0
Tyler Scott,141362,DI,UTEP,11,96.0,0,330,59.3,67.6,60.5,0,0,1,100.0,100.0,100.0,1,0,0,24,0,0,0,25,1,1,0,0,23,0
Jordan Scott,200308,WR,MARYLAND,6,57.1,0,215,53.8,,59.7,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,42,0,18,0,0,24,0
Carson Bradley,200340,T,DOMINION,2,100.0,0,263,48.0,76.5,44.8,0,0,7,100.0,100.0,100.0,0,0,0,24,0,0,0,24,7,7,0,24,17,0
Adam Moore Jr.,175289,TE,SMU,6,70.6,0,287,50.6,69.8,49.2,0,0,3,25.0,23.1,100.0,0,0,0,24,0,0,0,34,3,13,0,0,21,12
Preston Douglas,198976,TE,NC STATE,4,75.0,0,248,52.8,70.2,57.5,0,0,3,30.0,30.0,100.0,1,0,0,24,0,0,0,32,3,10,0,0,21,26
Jaylen Hampton,188746,WR,CHARLOTTE,8,45.3,0,136,55.4,,61.8,0,0,0,0.0,0.0,,1,0,0,24,0,0,0,53,0,29,0,0,24,0
Brady Rhoads,193139,TE,CHARLOTTE,6,68.6,0,136,53.0,68.0,53.0,0,0,3,21.4,21.4,100.0,0,0,0,24,0,0,0,35,3,14,0,0,21,14
Lamar Sperling,171214,HB,BUFFALO,9,25.5,0,126,75.7,20.0,77.6,2,1,11,26.8,26.2,86.4,0,3,0,24,0,0,0,94,11,42,0,0,13,0
Jackson Whitacre,185331,TE,DELAWARE,7,77.4,0,151,61.3,78.6,66.2,0,0,1,16.7,30.0,100.0,0,0,0,24,0,0,0,31,3,10,0,0,21,24
Jordan McIntyre,148671,WR,COLO STATE,11,38.7,0,144,54.4,,60.0,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,62,0,38,0,0,24,0
Cole Ballard,173062,QB,KANSAS,8,38.1,0,198,68.2,,60.0,0,0,0,0.0,0.0,,0,0,0,24,0,0,0,63,0,24,0,0,24,0
Will Larkins,175980,G,OREGON ST,3,100.0,0,265,48.2,11.0,56.2,0,1,13,100.0,100.0,96.2,0,1,0,24,0,0,0,24,15,15,22,0,9,0
Jayden Bass,176033,G,UCONN,1,100.0,0,146,79.5,65.7,80.8,0,0,13,100.0,100.0,100.0,0,0,0,24,0,0,0,24,13,13,24,0,11,0
Brown Reaves,204779,TE,COAST CAR,5,96.0,0,141,64.5,68.3,63.7,0,0,1,50.0,50.0,100.0,0,0,0,24,0,0,0,25,1,2,0,0,23,23
Andrew Johnson,184690,G,LIBERTY,3,100.0,0,206,59.7,80.3,57.0,0,0,9,100.0,100.0,100.0,0,0,0,24,0,24,0,24,9,9,0,0,15,0
Ethan Barbour,198468,TE,GEORGIA,2,70.6,0,173,58.6,52.6,66.7,0,0,3,23.1,23.1,100.0,0,0,0,24,0,0,0,34,3,13,0,0,21,18
Julian Johnson,184726,TE,MINNESOTA,1,85.7,0,225,74.4,69.6,76.8,0,0,2,33.3,33.3,100.0,0,0,0,24,0,0,0,28,2,6,0,0,22,26
Champ Hampton,176615,HB,STANFORD,5,43.6,0,300,68.9,73.2,60.0,0,0,22,55.0,53.5,100.0,0,0,0,24,0,0,0,55,23,43,0,0,1,0
John Randle Jr.,183725,T,PURDUE,2,100.0,0,273,55.7,54.2,54.9,0,2,18,100.0,100.0,94.4,0,2,0,23,0,0,22,23,19,19,0,0,4,0
Jaiven Plummer,158326,WR,CAL,11,28.8,0,130,54.9,,39.4,0,0,0,0.0,0.0,,2,0,0,23,0,0,0,80,0,57,0,0,23,0
Giordano Vaccaro,199094,G,PURDUE,2,100.0,0,273,64.4,54.7,69.0,0,1,18,100.0,100.0,97.2,0,1,0,23,0,0,0,23,19,19,22,0,4,0
Max Shikenjanski,173421,QB,MINNESOTA,2,74.2,0,225,77.9,,60.0,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,31,0,6,0,0,23,0
Grant Edgington,176146,C,CINCINNATI,2,100.0,0,138,62.5,73.6,61.0,0,0,4,100.0,100.0,100.0,0,0,0,23,23,0,0,23,4,4,0,0,19,0
Adam Hopkins IV,171895,WR,CHARLOTTE,4,63.9,0,136,67.3,,60.8,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,36,0,13,0,0,23,0
DaMarion Fowlkes,198888,WR,MISSOURI,3,88.5,0,229,66.9,,69.9,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,26,0,2,0,0,23,0
Cole Surber,175442,G,VIRGINIA,3,100.0,0,335,59.6,50.4,59.5,0,1,6,100.0,100.0,91.7,0,1,0,23,0,10,0,23,6,6,13,0,17,0
DJ Jordan,183622,WR,USC,5,51.1,0,326,64.5,,60.2,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,45,0,22,0,0,23,0
Tyson Carter,198409,WR,FIU,9,40.4,0,166,60.1,,60.3,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,57,0,34,0,0,23,0
Connor Jones,158539,T,MICHIGAN,2,100.0,0,222,72.3,,70.4,0,0,0,,,,0,0,0,23,0,0,0,23,0,0,8,15,23,0
Jacob Simpson,184730,TE,MINNESOTA,1,79.3,0,225,62.4,65.1,66.9,0,0,0,0.0,14.3,,0,0,0,23,0,0,0,29,1,7,0,0,22,23
Dane Wleklinski,183294,T,VIRGINIA,5,100.0,0,335,50.0,66.9,50.0,0,0,1,100.0,100.0,100.0,0,0,0,23,0,0,2,23,1,1,0,21,22,0
Parker Threatt,188826,WR,S DIEGO ST,3,76.7,0,284,60.8,,57.3,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,30,0,6,0,0,23,0
Eli Kaufman,198717,G,MARSHALL,2,100.0,0,214,59.5,66.0,56.9,0,1,18,100.0,100.0,91.7,0,2,1,23,0,0,0,23,18,18,23,0,5,0
Elijah McCoy,205466,HB,UTEP,6,35.4,0,330,58.8,54.8,57.2,0,1,6,18.2,22.9,91.7,0,1,0,23,0,0,0,65,8,35,0,0,15,0
Kaden Cloud,173852,FB,AIR FORCE,3,76.7,0,101,61.2,,65.6,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,30,0,4,0,0,23,2
Jaivian Thomas,176564,HB,UCLA,10,13.0,0,324,72.9,20.0,62.1,0,2,10,12.5,12.5,90.0,0,2,0,23,0,0,0,177,10,80,0,0,13,0
Quincy Brown,144698,WR,FAU,4,38.3,0,165,48.9,,30.9,0,0,0,0.0,0.0,,0,0,0,23,0,0,1,60,0,37,0,0,23,0
Joakim Dodson,208848,WR,TENNESSEE,3,51.1,0,307,55.7,,47.7,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,45,0,22,0,0,23,2
Luke Leighton,176683,TE,WASH STATE,10,74.2,0,341,53.2,67.8,53.7,0,0,3,27.3,27.3,100.0,0,0,0,23,0,0,0,31,3,11,0,0,20,20
Kai Horton,144418,QB,WASHINGTON,3,54.8,0,340,71.7,,60.0,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,42,0,15,0,0,23,0
Landon Wright,190387,WR,WASH STATE,10,30.7,0,341,57.1,,62.5,0,0,0,0.0,0.0,,1,0,0,23,0,0,0,75,0,52,0,0,23,0
Jamai East,176396,WR,OREGON ST,4,59.0,0,265,80.0,,59.4,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,39,0,16,0,0,23,0
Braden Streeter,185330,QB,DELAWARE,3,51.1,0,151,70.5,,60.1,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,45,0,20,0,0,23,0
Devon Akers,188408,WR,N ILLINOIS,5,85.2,0,254,76.9,,60.7,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,27,0,4,0,0,23,0
Trey Weary,174747,WR,TENNESSEE,4,54.8,0,307,54.2,,63.4,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,42,0,19,0,0,23,0
Matthew Lusardi,170395,TE,WAKE,9,100.0,0,339,74.8,66.7,78.8,0,0,2,100.0,100.0,100.0,0,0,0,23,0,0,0,23,2,2,0,0,21,8
Justin Stevenson,174828,WR,UTAH,5,74.2,0,328,54.6,,58.0,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,31,0,8,0,0,23,0
Chris Vigna,199130,G,RUTGERS,1,100.0,0,278,81.3,80.3,82.1,0,0,10,100.0,100.0,100.0,0,0,0,23,0,0,0,23,11,11,23,0,12,0
Daunte Bacheyie,204295,WR,SYRACUSE,6,46.0,0,304,66.9,,59.6,0,0,0,0.0,0.0,,0,0,0,23,0,0,0,50,0,27,0,0,23,0
Xavier Gayten,191197,HB,MISS STATE,8,28.6,0,227,66.9,31.6,59.7,0,2,8,21.6,25.0,87.5,0,2,0,22,0,0,0,77,10,40,0,0,12,0
Richard Young,175877,HB,ALABAMA,4,37.9,0,103,64.6,41.9,78.3,0,2,17,58.6,58.1,88.2,0,3,1,22,0,0,0,58,18,31,0,0,4,2
Rashid Williams,171943,WR,WASHINGTON,2,47.8,0,340,68.5,,59.8,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,46,0,24,0,0,22,0
Brady Allen,156493,QB,LOUISVILLE,5,57.9,0,210,61.7,,60.3,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,38,0,16,0,0,22,0
Jordyn Bailey,173127,WR,TCU,4,37.3,0,305,46.2,,60.1,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,59,0,36,0,0,22,2
Jerry Lydiatt,175677,TE,NEW MEX ST,3,100.0,0,242,67.9,75.3,68.1,0,0,5,100.0,100.0,100.0,0,0,0,22,0,0,0,22,5,5,0,0,17,4
Rasheed Jackson,172954,G,TCU,2,100.0,0,305,86.0,39.2,86.8,0,1,6,100.0,100.0,91.7,0,1,0,22,0,13,9,22,6,6,0,0,16,0
Colton Hinton,172651,WR,COAST CAR,4,48.9,0,141,49.9,,32.0,0,0,0,0.0,0.0,,1,0,0,22,0,0,0,45,0,23,0,0,22,0
Keon Rohe,183417,T,FAU,4,100.0,0,165,50.7,62.4,58.9,0,0,10,100.0,100.0,100.0,1,0,0,22,0,0,19,22,12,12,0,0,10,1
Tuna Altahir,147591,HB,STANFORD,4,42.3,0,300,64.4,52.1,60.0,1,2,18,54.5,54.5,91.7,0,3,0,22,0,0,0,52,18,33,0,0,4,0
TJ Johnson,173181,TE,SO MISS,7,61.1,0,296,51.3,9.3,61.7,0,0,2,14.3,12.5,100.0,0,0,0,22,0,0,0,36,2,16,1,0,20,23
Antonio Jones,167083,WR,TEMPLE,5,59.5,0,306,59.0,,58.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,37,0,15,0,0,22,1
Daniel Foster-Allen,123984,T,S ALABAMA,1,100.0,0,288,66.1,64.5,64.9,0,0,7,100.0,100.0,100.0,0,0,0,22,0,0,0,22,9,9,0,22,13,0
Elijah Canion,123978,WR,LIBERTY,7,30.1,0,206,70.1,,43.9,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,73,0,51,0,0,22,1
Kevin Green Jr.,70721,WR,WASHINGTON,7,57.9,0,340,46.6,,53.4,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,38,0,16,0,0,22,0
Harrison Waylee,130584,HB,VIRGINIA,11,12.9,0,335,65.2,60.6,47.1,0,1,17,23.3,25.6,97.1,0,1,0,22,0,0,0,170,20,78,0,0,2,0
AJ Surace,184666,QB,RUTGERS,3,64.7,0,278,66.5,,60.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,34,0,12,0,0,22,0
Lucas Allgeyer,198549,G,IOWA,2,100.0,0,192,69.1,80.3,74.3,0,0,7,100.0,100.0,100.0,1,0,0,22,0,0,0,22,7,7,22,0,15,0
Uluakinofo Taliauli,157841,G,S JOSE ST,1,100.0,0,285,53.5,23.2,59.0,0,2,15,100.0,100.0,93.3,0,2,0,22,0,22,0,22,15,15,0,0,7,0
Jackson Harper,171048,WR,UCONN,9,34.4,0,146,63.3,,71.8,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,64,0,42,0,0,22,2
Mason Wade,183205,T,CLEMSON,2,100.0,0,140,72.0,67.2,71.2,0,1,9,100.0,100.0,94.4,0,1,0,22,0,0,1,22,9,9,0,21,13,0
Graham Uter,189559,C,SMU,4,100.0,0,287,68.0,49.9,66.7,0,0,5,100.0,100.0,100.0,0,0,0,22,22,0,0,22,5,5,0,0,17,0
Zeon Chriss-Gremillion,156733,QB,HOUSTON,5,37.3,0,182,55.4,,60.0,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,59,0,27,0,0,22,0
Chapman Pendergrass,162688,C,CLEMSON,6,95.7,0,140,62.8,78.0,60.1,0,0,9,90.0,90.0,100.0,0,0,0,22,15,3,0,23,9,10,0,1,13,3
Ben Galloway,170069,T,GA TECH,4,100.0,0,176,71.9,63.2,73.5,1,1,12,100.0,100.0,91.7,0,2,0,22,0,0,0,22,14,14,1,21,8,0
Rylan Vann,157425,C,NC STATE,2,100.0,0,248,73.2,78.3,69.4,0,0,10,100.0,100.0,100.0,0,0,0,22,22,0,0,22,10,10,0,0,12,0
Keivin Boone-Nelson II,200040,WR,W MICHIGAN,3,71.0,0,347,61.4,,58.9,0,0,0,0.0,0.0,,1,0,0,22,0,0,0,31,0,9,0,0,22,0
Jaedon King,174707,WR,LOUISVILLE,4,88.0,0,210,60.0,,59.8,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,25,0,3,0,0,22,0
Bryce Cain,184396,WR,AUBURN,6,40.0,0,115,50.0,,60.6,0,0,0,0.0,0.0,,0,0,0,22,0,0,0,55,0,33,0,0,22,0
